task_id,uav_type,n_stops,visit_order,cargo_pattern,n_boxes,total_mass_kg,total_volume_m3,energy_kWh,duration_s,end_SOC,charge_time_s,has_hard_deadline,latest_start_s
R000220,B,1,S008,医疗:1|饮水:1|食品:1,3,25.0,0.067,2.986013277988837,1965.888618492203,0.253497,0.0,True,5906.8
R000221,B,1,S009,食品:1,1,8.0,0.028,1.747610923658161,1440.7787366148573,0.563097,0.0,False,inf
R000222,B,1,S009,饮水:1,1,14.0,0.027,1.8294665353755013,1440.7787366148573,0.542633,0.0,True,9828.0
R000223,B,1,S009,饮水:1|食品:1,2,22.0,0.055,2.00615948145015,1500.7787366148573,0.49846,0.0,True,9768.0
R000224,B,1,S009,医疗:1,1,3.0,0.012,1.7044365590124984,1440.7787366148573,0.573891,0.0,True,9828.0
R000225,B,1,S009,医疗:1|食品:1,2,11.0,0.04,1.7841885586109503,1500.7787366148573,0.553953,0.0,True,9768.0
R000226,B,1,S009,医疗:1|饮水:1,2,17.0,0.039,1.884867942604636,1500.7787366148573,0.528783,0.0,True,9768.0
R000227,B,1,S009,医疗:1|饮水:1|食品:1,3,25.0,0.067,2.1024528395672246,1560.7787366148573,0.474387,0.0,True,9708.0
R000228,B,1,S010,食品:1,1,8.0,0.028,1.5138320113468402,1434.5713591276817,0.621542,0.0,False,inf
R000229,B,1,S010,饮水:1,1,14.0,0.027,1.5860355272530233,1434.5713591276817,0.603491,0.0,True,2635.2
R000230,B,1,S010,饮水:1|食品:1,2,22.0,0.055,1.738712931654002,1494.5713591276817,0.565322,0.0,True,2575.2
R000231,B,1,S010,医疗:1,1,3.0,0.012,1.4745696911912662,1434.5713591276817,0.631358,0.0,True,2635.2
R000232,B,1,S010,医疗:1|食品:1,2,11.0,0.04,1.5463013752455341,1494.5713591276817,0.613425,0.0,True,2575.2
R000233,B,1,S010,医疗:1|饮水:1,2,17.0,0.039,1.6342227468353867,1494.5713591276817,0.591444,0.0,True,2575.2
R000234,B,1,S010,医疗:1|饮水:1|食品:1,3,25.0,0.067,1.8210449428989826,1554.5713591276817,0.544739,0.0,True,2515.2
R000235,B,1,S011,食品:1,1,8.0,0.028,0.896945705083978,1069.630285736439,0.775764,0.0,False,inf
R000236,B,1,S011,饮水:1,1,14.0,0.027,0.9391983523955159,1069.630285736439,0.7652,0.0,True,10013.0
R000237,B,1,S011,饮水:1|食品:1,2,22.0,0.055,1.028789667546012,1129.630285736439,0.742803,0.0,True,9953.0
R000238,B,1,S011,医疗:1,1,3.0,0.012,0.8740611488412908,1069.630285736439,0.781485,0.0,True,10013.0
R000239,B,1,S011,医疗:1|食品:1,2,11.0,0.04,0.9159305337356337,1129.630285736439,0.771017,0.0,True,9953.0
R000240,B,1,S011,医疗:1|饮水:1,2,17.0,0.039,0.9674497168133565,1129.630285736439,0.758138,0.0,True,9953.0
R000241,B,1,S011,医疗:1|饮水:1|食品:1,3,25.0,0.067,1.077171254529726,1189.630285736439,0.730707,0.0,True,9893.0
R000242,B,1,S012,食品:1,1,8.0,0.028,2.2918774266365416,1803.80003809751,0.427031,0.0,False,inf
R000243,B,1,S012,饮水:1,1,14.0,0.027,2.3993286940379432,1803.80003809751,0.400168,0.0,True,2448.2
R000244,B,1,S012,饮水:1|食品:1,2,22.0,0.055,2.62993043205916,1863.80003809751,0.342517,0.0,True,2388.2
R000245,B,1,S012,医疗:1,1,3.0,0.012,2.2347054007946543,1803.80003809751,0.441324,0.0,True,2448.2
R000246,B,1,S012,医疗:1|食品:1,2,11.0,0.04,2.339979031417455,1863.80003809751,0.415005,0.0,True,2388.2
R000247,B,1,S012,医疗:1|饮水:1,2,17.0,0.039,2.47176622537258,1863.80003809751,0.382058,0.0,True,2388.2
R000248,B,1,S012,医疗:1|饮水:1|食品:1,3,25.0,0.067,2.7552342804549035,1923.80003809751,0.311191,0.0,True,2328.2
R000249,B,1,S013,食品:1,1,8.0,0.028,1.515473280040553,1390.4000484846588,0.621132,0.0,False,inf
R000250,B,1,S013,饮水:1,1,14.0,0.027,1.587807896774214,1390.4000484846588,0.603048,0.0,True,2657.3
R000251,B,1,S013,饮水:1|食品:1,2,22.0,0.055,1.7414895548887972,1450.4000484846588,0.564628,0.0,True,2597.3
R000252,B,1,S013,医疗:1,1,3.0,0.012,1.4764091513058744,1390.4000484846588,0.630898,0.0,True,2657.3
R000253,B,1,S013,医疗:1|食品:1,2,11.0,0.04,1.547954779892346,1450.4000484846588,0.613011,0.0,True,2597.3
R000254,B,1,S013,医疗:1|饮水:1,2,17.0,0.039,1.6362383838364838,1450.4000484846588,0.59094,0.0,True,2597.3
R000255,B,1,S013,医疗:1|饮水:1|食品:1,3,25.0,0.067,1.824566933772147,1510.4000484846588,0.543858,0.0,True,2537.3
R000256,B,1,S014,食品:1,1,8.0,0.028,1.7819938276124847,1748.5974513534843,0.554502,0.0,False,inf
R000257,B,1,S014,饮水:1,1,14.0,0.027,1.86637824207281,1748.5974513534843,0.533405,0.0,True,2478.1
R000258,B,1,S014,饮水:1|食品:1,2,22.0,0.055,2.042762783388696,1808.5974513534843,0.489309,0.0,True,2418.1
R000259,B,1,S014,医疗:1,1,3.0,0.012,1.7353480584036631,1748.5974513534843,0.566163,0.0,True,2478.1
R000260,B,1,S014,医疗:1|食品:1,2,11.0,0.04,1.8200728549163374,1808.5974513534843,0.544982,0.0,True,2418.1
R000261,B,1,S014,医疗:1|饮水:1,2,17.0,0.039,1.9222555499361293,1808.5974513534843,0.519436,0.0,True,2418.1
R000262,B,1,S014,医疗:1|饮水:1|食品:1,3,25.0,0.067,2.137304308171069,1868.5974513534843,0.465674,0.0,True,2358.1
R000263,B,1,S015,食品:1,1,8.0,0.028,1.9203083492730608,1709.5729924903098,0.519923,0.0,False,inf
R000264,B,1,S015,饮水:1,1,14.0,0.027,2.0125352220117474,1709.5729924903098,0.496866,0.0,True,9701.8
R000265,B,1,S015,饮水:1|食品:1,2,22.0,0.055,2.206555701255996,1769.5729924903098,0.448361,0.0,True,9641.8
R000266,B,1,S015,医疗:1,1,3.0,0.012,1.8697882632867584,1709.5729924903098,0.532553,0.0,True,6101.8
R000267,B,1,S015,医疗:1|食品:1,2,11.0,0.04,1.9618462768634835,1769.5729924903098,0.509538,0.0,True,6041.8
R000268,B,1,S015,医疗:1|饮水:1,2,17.0,0.039,2.0738719890423383,1769.5729924903098,0.481532,0.0,True,6041.8
R000269,B,1,S015,医疗:1|饮水:1|食品:1,3,25.0,0.067,2.3109026130195294,1829.5729924903098,0.422274,0.0,True,5981.8
R000270,C,1,S001,卫生:1,1,6.0,0.035,1.9610302993820032,1165.4261775174655,0.754871,0.0,False,inf
R000271,C,1,S001,卫生:2,2,12.0,0.07,1.9842276699516659,1231.4261775174655,0.751972,0.0,False,inf
R000272,C,1,S001,食品:1,1,8.0,0.028,1.967917243457357,1165.4261775174655,0.75401,0.0,False,inf
R000273,C,1,S001,食品:1|卫生:1,2,14.0,0.063,1.9935711338639848,1231.4261775174655,0.750804,0.0,False,inf
R000274,C,1,S001,食品:1|卫生:2,3,20.0,0.098,2.0262125182201034,1297.4261775174655,0.746723,0.0,False,inf
R000275,C,1,S001,食品:2,2,16.0,0.056,2.0036835943639915,1231.4261775174655,0.74954,0.0,False,inf
R000276,C,1,S001,食品:2|卫生:1,3,22.0,0.091,2.0386471676995974,1297.4261775174655,0.745169,0.0,False,inf
R000277,C,1,S001,食品:2|卫生:2,4,28.0,0.126,2.0808737955528014,1363.4261775174655,0.739891,0.0,False,inf
R000278,C,1,S001,食品:3,3,24.0,0.084,2.051884964949765,1297.4261775174655,0.743514,0.0,False,inf
R000279,C,1,S001,食品:3|卫生:1,4,30.0,0.11900000000000001,2.096690530944877,1363.4261775174655,0.737914,0.0,False,inf
R000280,C,1,S001,食品:3|卫生:2,5,36.0,0.15400000000000003,2.1499433145188216,1429.4261775174655,0.731257,0.0,False,inf
R000281,C,1,S001,饮水:1,1,14.0,0.027,1.9935711338639848,1165.4261775174655,0.750804,0.0,True,2747.1
R000282,C,1,S001,饮水:1|卫生:1,2,20.0,0.062,2.0262125182201034,1231.4261775174655,0.746723,0.0,True,2681.1
R000283,C,1,S001,饮水:1|卫生:2,3,26.0,0.097,2.065950474916483,1297.4261775174655,0.741756,0.0,True,2615.1
R000284,C,1,S001,饮水:1|食品:1,2,22.0,0.055,2.0386471676995974,1231.4261775174655,0.745169,0.0,True,2681.1
R000285,C,1,S001,饮水:1|食品:1|卫生:1,3,28.0,0.09,2.0808737955528014,1297.4261775174655,0.739891,0.0,True,2615.1
R000286,C,1,S001,饮水:1|食品:1|卫生:2,4,34.0,0.125,2.1311750542779526,1363.4261775174655,0.733603,0.0,True,2549.1
R000287,C,1,S001,饮水:1|食品:2,3,30.0,0.083,2.096690530944877,1297.4261775174655,0.737914,0.0,True,2615.1
R000288,C,1,S001,饮水:1|食品:2|卫生:1,4,36.0,0.11800000000000001,2.1499433145188216,1363.4261775174655,0.731257,0.0,True,2549.1
R000289,C,1,S001,饮水:1|食品:2|卫生:2,5,42.0,0.15300000000000002,2.2130972953400043,1429.4261775174655,0.723363,0.0,True,2483.1
R000290,C,1,S001,饮水:1|食品:3,4,38.0,0.111,2.1698067931867904,1363.4261775174655,0.728774,0.0,True,2549.1
R000291,C,1,S001,饮水:1|食品:3|卫生:1,5,44.0,0.14600000000000002,2.2366843927404867,1429.4261775174655,0.720414,0.0,True,2483.1
R000292,C,1,S001,饮水:1|食品:3|卫生:2,6,50.0,0.181,2.316385981778213,1495.4261775174655,0.710452,0.0,True,2417.1
R000293,C,1,S001,饮水:2,2,28.0,0.054,2.0808737955528014,1231.4261775174655,0.739891,0.0,True,2681.1
R000294,C,1,S001,饮水:2|卫生:1,3,34.0,0.089,2.1311750542779526,1297.4261775174655,0.733603,0.0,True,2615.1
R000295,C,1,S001,饮水:2|卫生:2,4,40.0,0.124,2.190832939070467,1363.4261775174655,0.726146,0.0,True,2549.1
R000296,C,1,S001,饮水:2|食品:1,3,36.0,0.082,2.1499433145188216,1297.4261775174655,0.731257,0.0,True,2615.1
R000297,C,1,S001,饮水:2|食品:1|卫生:1,4,42.0,0.117,2.2130972953400043,1363.4261775174655,0.723363,0.0,True,2549.1
R000298,C,1,S001,饮水:2|食品:1|卫生:2,5,48.0,0.15200000000000002,2.2882164448140943,1429.4261775174655,0.713973,0.0,True,2483.1
R000299,C,1,S001,饮水:2|食品:2,4,44.0,0.11,2.2366843927404867,1363.4261775174655,0.720414,0.0,True,2549.1
R000300,C,1,S001,饮水:2|食品:2|卫生:1,5,50.0,0.14500000000000002,2.316385981778213,1429.4261775174655,0.710452,0.0,True,2483.1
R000301,C,1,S001,饮水:2|食品:2|卫生:2,6,56.0,0.18,2.4121644106544267,1495.4261775174655,0.698479,0.0,True,2417.1
R000302,C,1,S001,饮水:2|食品:3,5,52.0,0.138,2.346330681435848,1429.4261775174655,0.706709,0.0,True,2483.1
R000303,C,1,S001,饮水:2|食品:3|卫生:1,6,58.0,0.17300000000000001,2.448413736367975,1495.4261775174655,0.693948,0.0,True,2417.1
R000304,C,1,S001,饮水:2|食品:3|卫生:2,7,64.0,0.20800000000000002,2.5731986987483504,1561.4261775174655,0.67835,0.0,True,2351.1
R000305,C,1,S001,饮水:3,3,42.0,0.081,2.2130972953400043,1297.4261775174655,0.723363,0.0,True,2615.1
R000306,C,1,S001,饮水:3|卫生:1,4,48.0,0.116,2.2882164448140943,1363.4261775174655,0.713973,0.0,True,2549.1
R000307,C,1,S001,饮水:3|卫生:2,5,54.0,0.15100000000000002,2.3782004648065866,1429.4261775174655,0.702725,0.0,True,2483.1
R000308,C,1,S001,饮水:3|食品:1,4,50.0,0.109,2.316385981778213,1363.4261775174655,0.710452,0.0,True,2549.1
R000309,C,1,S001,饮水:3|食品:1|卫生:1,5,56.0,0.14400000000000002,2.4121644106544267,1429.4261775174655,0.698479,0.0,True,2483.1
R000310,C,1,S001,饮水:3|食品:1|卫生:2,6,62.0,0.179,2.52866628854727,1495.4261775174655,0.683917,0.0,True,2417.1
R000311,C,1,S001,饮水:3|食品:2,5,58.0,0.137,2.448413736367975,1429.4261775174655,0.693948,0.0,True,2483.1
R000312,C,1,S001,饮水:3|食品:2|卫生:1,6,64.0,0.17200000000000001,2.5731986987483504,1495.4261775174655,0.67835,0.0,True,2417.1
R000313,C,1,S001,饮水:3|食品:2|卫生:2,7,70.0,0.20700000000000002,2.728480567856419,1561.4261775174655,0.65894,0.0,True,2351.1
R000314,C,1,S001,饮水:3|食品:3,6,66.0,0.165,2.6210864665363207,1495.4261775174655,0.672364,0.0,True,2417.1
R000315,C,1,S001,饮水:3|食品:3|卫生:1,7,72.0,0.2,2.788923112291026,1561.4261775174655,0.651385,0.0,True,2351.1
R000316,C,1,S001,饮水:3|食品:3|卫生:2,8,78.0,0.23500000000000001,3.0046938846697038,1627.4261775174655,0.624413,0.0,True,2285.1
R000317,C,1,S001,饮水:4,4,56.0,0.108,2.4121644106544267,1363.4261775174655,0.698479,0.0,True,2549.1
R000318,C,1,S001,饮水:4|卫生:1,5,62.0,0.14300000000000002,2.52866628854727,1429.4261775174655,0.683917,0.0,True,2483.1
R000319,C,1,S001,饮水:4|卫生:2,6,68.0,0.178,2.6727029255505155,1495.4261775174655,0.665912,0.0,True,2417.1
R000320,C,1,S001,饮水:4|食品:1,5,64.0,0.136,2.5731986987483504,1429.4261775174655,0.67835,0.0,True,2483.1
R000321,C,1,S001,饮水:4|食品:1|卫生:1,6,70.0,0.171,2.728480567856419,1495.4261775174655,0.65894,0.0,True,2417.1
R000322,C,1,S001,饮水:4|食品:1|卫生:2,7,76.0,0.20600000000000002,2.92626894731049,1561.4261775174655,0.634216,0.0,True,2351.1
R000323,C,1,S001,饮水:4|食品:2,6,72.0,0.164,2.788923112291026,1495.4261775174655,0.651385,0.0,True,2417.1
R000324,C,1,S001,饮水:4|食品:2|卫生:1,7,78.0,0.199,3.0046938846697038,1561.4261775174655,0.624413,0.0,True,2351.1
R000325,C,1,S001,饮水:4|食品:3,7,80.0,0.192,3.090883452223125,1561.4261775174655,0.61364,0.0,True,2351.1
R000326,C,1,S001,饮水:5,5,70.0,0.135,2.728480567856419,1429.4261775174655,0.65894,0.0,True,2483.1
R000327,C,1,S001,饮水:5|卫生:1,6,76.0,0.17,2.92626894731049,1495.4261775174655,0.634216,0.0,True,2417.1
R000328,C,1,S001,饮水:5|食品:1,6,78.0,0.163,3.0046938846697038,1495.4261775174655,0.624413,0.0,True,2417.1
R000329,C,1,S001,医疗:1,1,3.0,0.012,1.9525386995277736,1165.4261775174655,0.755933,0.0,True,2747.1
R000330,C,1,S001,医疗:1|卫生:1,2,9.0,0.047,1.9716880961690404,1231.4261775174655,0.753539,0.0,True,2681.1
R000331,C,1,S001,医疗:1|卫生:2,3,15.0,0.082,1.9985316370732775,1297.4261775174655,0.750184,0.0,True,2615.1
R000332,C,1,S001,医疗:1|食品:1,2,11.0,0.04,1.9798480583428795,1231.4261775174655,0.752519,0.0,True,2681.1
R000333,C,1,S001,医疗:1|食品:1|卫生:1,3,17.0,0.07500000000000001,2.009026957313943,1297.4261775174655,0.748872,0.0,True,2615.1
R000334,C,1,S001,医疗:1|食品:1|卫生:2,4,23.0,0.11000000000000001,2.0451642686894207,1363.4261775174655,0.744354,0.0,True,2549.1
R000335,C,1,S001,医疗:1|食品:2,3,19.0,0.068,2.020290257899074,1297.4261775174655,0.747464,0.0,True,2615.1
R000336,C,1,S001,医疗:1|食品:2|卫生:1,4,25.0,0.10300000000000001,2.0588125032910654,1363.4261775174655,0.742648,0.0,True,2549.1
R000337,C,1,S001,医疗:1|食品:2|卫生:2,5,31.0,0.138,2.1049465883840517,1429.4261775174655,0.736882,0.0,True,2483.1
R000338,C,1,S001,医疗:1|食品:3,4,27.0,0.096,2.073302813462038,1363.4261775174655,0.740837,0.0,True,2549.1
R000339,C,1,S001,医疗:1|食品:3|卫生:1,5,33.0,0.131,2.1221825805897,1429.4261775174655,0.734727,0.0,True,2483.1
R000340,C,1,S001,医疗:1|食品:3|卫生:2,6,39.0,0.166,2.1801700106874637,1495.4261775174655,0.727479,0.0,True,2417.1
R000341,C,1,S001,医疗:1|饮水:1,2,17.0,0.039,2.009026957313943,1231.4261775174655,0.748872,0.0,True,2681.1
R000342,C,1,S001,医疗:1|饮水:1|卫生:1,3,23.0,0.07400000000000001,2.0451642686894207,1297.4261775174655,0.744354,0.0,True,2615.1
R000343,C,1,S001,医疗:1|饮水:1|卫生:2,4,29.0,0.10900000000000001,2.0886680436400082,1363.4261775174655,0.738916,0.0,True,2549.1
R000344,C,1,S001,医疗:1|饮水:1|食品:1,3,25.0,0.067,2.0588125032910654,1297.4261775174655,0.742648,0.0,True,2615.1
R000345,C,1,S001,医疗:1|饮水:1|食品:1|卫生:1,4,31.0,0.10200000000000001,2.1049465883840517,1363.4261775174655,0.736882,0.0,True,2549.1
R000346,C,1,S001,医疗:1|饮水:1|食品:1|卫生:2,5,37.0,0.137,2.159734116303751,1429.4261775174655,0.730033,0.0,True,2483.1
R000347,C,1,S001,医疗:1|饮水:1|食品:2,4,33.0,0.095,2.1221825805897,1363.4261775174655,0.734727,0.0,True,2549.1
R000348,C,1,S001,医疗:1|饮水:1|食品:2|卫生:1,5,39.0,0.13,2.1801700106874637,1429.4261775174655,0.727479,0.0,True,2483.1
R000349,C,1,S001,医疗:1|饮水:1|食品:2|卫生:2,6,45.0,0.165,2.2490031003939803,1495.4261775174655,0.718875,0.0,True,2417.1
R000350,C,1,S001,医疗:1|饮水:1|食品:3,5,41.0,0.123,2.2018052799482666,1429.4261775174655,0.724774,0.0,True,2483.1
R000351,C,1,S001,医疗:1|饮水:1|食品:3|卫生:1,6,47.0,0.158,2.2747551279674587,1495.4261775174655,0.715656,0.0,True,2417.1
R000352,C,1,S001,医疗:1|饮水:1|食品:3|卫生:2,7,53.0,0.193,2.3620148515625594,1561.4261775174655,0.704748,0.0,True,2351.1
R000353,C,1,S001,医疗:1|饮水:2,3,31.0,0.066,2.1049465883840517,1297.4261775174655,0.736882,0.0,True,2615.1
R000354,C,1,S001,医疗:1|饮水:2|卫生:1,4,37.0,0.101,2.159734116303751,1363.4261775174655,0.730033,0.0,True,2549.1
R000355,C,1,S001,医疗:1|饮水:2|卫生:2,5,43.0,0.136,2.2247198393609047,1429.4261775174655,0.72191,0.0,True,2483.1
R000356,C,1,S001,医疗:1|饮水:2|食品:1,4,39.0,0.094,2.1801700106874637,1363.4261775174655,0.727479,0.0,True,2549.1
R000357,C,1,S001,医疗:1|饮水:2|食品:1|卫生:1,5,45.0,0.129,2.2490031003939803,1429.4261775174655,0.718875,0.0,True,2483.1
R000358,C,1,S001,医疗:1|饮水:2|食品:1|卫生:2,6,51.0,0.164,2.3311274838397082,1495.4261775174655,0.708609,0.0,True,2417.1
R000359,C,1,S001,医疗:1|饮水:2|食品:2,5,47.0,0.122,2.2747551279674587,1429.4261775174655,0.715656,0.0,True,2483.1
R000360,C,1,S001,医疗:1|饮水:2|食品:2|卫生:1,6,53.0,0.157,2.3620148515625594,1495.4261775174655,0.704748,0.0,True,2417.1
R000361,C,1,S001,医疗:1|饮水:2|食品:2|卫生:2,7,59.0,0.192,2.4674620915354937,1561.4261775174655,0.691567,0.0,True,2351.1
R000362,C,1,S001,医疗:1|饮水:2|食品:3,6,55.0,0.15000000000000002,2.3949092739090525,1495.4261775174655,0.700636,0.0,True,2417.1
R000363,C,1,S001,医疗:1|饮水:2|食品:3|卫生:1,7,61.0,0.18500000000000003,2.507555428411682,1561.4261775174655,0.686556,0.0,True,2351.1
R000364,C,1,S001,医疗:1|饮水:2|食品:3|卫生:2,8,67.0,0.22000000000000003,2.6464030936935066,1627.4261775174655,0.6692,0.0,True,2285.1
R000365,C,1,S001,医疗:1|饮水:3,4,45.0,0.093,2.2490031003939803,1363.4261775174655,0.718875,0.0,True,2549.1
R000366,C,1,S001,医疗:1|饮水:3|卫生:1,5,51.0,0.128,2.3311274838397082,1429.4261775174655,0.708609,0.0,True,2483.1
R000367,C,1,S001,医疗:1|饮水:3|卫生:2,6,57.0,0.163,2.4299904919864037,1495.4261775174655,0.696251,0.0,True,2417.1
R000368,C,1,S001,医疗:1|饮水:3|食品:1,5,53.0,0.121,2.3620148515625594,1429.4261775174655,0.704748,0.0,True,2483.1
R000369,C,1,S001,医疗:1|饮水:3|食品:1|卫生:1,6,59.0,0.156,2.4674620915354937,1495.4261775174655,0.691567,0.0,True,2417.1
R000370,C,1,S001,医疗:1|饮水:3|食品:1|卫生:2,7,65.0,0.191,2.5967010924346523,1561.4261775174655,0.675412,0.0,True,2351.1
R000371,C,1,S001,医疗:1|饮水:3|食品:2,6,61.0,0.149,2.507555428411682,1495.4261775174655,0.686556,0.0,True,2417.1
R000372,C,1,S001,医疗:1|饮水:3|食品:2|卫生:1,7,67.0,0.184,2.6464030936935066,1561.4261775174655,0.6692,0.0,True,2351.1
R000373,C,1,S001,医疗:1|饮水:3|食品:2|卫生:2,8,73.0,0.219,2.8210742642766737,1627.4261775174655,0.647366,0.0,True,2285.1
R000374,C,1,S001,医疗:1|饮水:3|食品:3,7,69.0,0.177,2.7000419462788185,1561.4261775174655,0.662495,0.0,True,2351.1
R000375,C,1,S001,医疗:1|饮水:3|食品:3|卫生:1,8,75.0,0.212,2.8896527296614547,1627.4261775174655,0.638793,0.0,True,2285.1
R000376,C,1,S001,医疗:1|饮水:4,5,59.0,0.12,2.4674620915354937,1429.4261775174655,0.691567,0.0,True,2483.1
R000377,C,1,S001,医疗:1|饮水:4|卫生:1,6,65.0,0.155,2.5967010924346523,1495.4261775174655,0.675412,0.0,True,2417.1
R000378,C,1,S001,医疗:1|饮水:4|卫生:2,7,71.0,0.19,2.7580840729607035,1561.4261775174655,0.655239,0.0,True,2351.1
R000379,C,1,S001,医疗:1|饮水:4|食品:1,6,67.0,0.148,2.6464030936935066,1495.4261775174655,0.6692,0.0,True,2417.1
R000380,C,1,S001,医疗:1|饮水:4|食品:1|卫生:1,7,73.0,0.183,2.8210742642766737,1561.4261775174655,0.647366,0.0,True,2351.1
R000381,C,1,S001,医疗:1|饮水:4|食品:1|卫生:2,8,79.0,0.218,3.046748953971834,1627.4261775174655,0.619156,0.0,True,2285.1
R000382,C,1,S001,医疗:1|饮水:4|食品:2,7,75.0,0.176,2.8896527296614547,1561.4261775174655,0.638793,0.0,True,2351.1
R000383,C,1,S001,医疗:1|饮水:5,6,73.0,0.14700000000000002,2.8210742642766737,1495.4261775174655,0.647366,0.0,True,2417.1
R000384,C,1,S001,医疗:1|饮水:5|卫生:1,7,79.0,0.18200000000000002,3.046748953971834,1561.4261775174655,0.619156,0.0,True,2351.1
R000385,C,1,S001,医疗:2,2,6.0,0.024,1.9610302993820032,1231.4261775174655,0.754871,0.0,True,2681.1
R000386,C,1,S001,医疗:2|卫生:1,3,12.0,0.059000000000000004,1.9842276699516659,1297.4261775174655,0.751972,0.0,True,2615.1
R000387,C,1,S001,医疗:2|卫生:2,4,18.0,0.094,2.014562197286185,1363.4261775174655,0.74818,0.0,True,2549.1
R000388,C,1,S001,医疗:2|食品:1,3,14.0,0.052000000000000005,1.9935711338639848,1297.4261775174655,0.750804,0.0,True,2615.1
R000389,C,1,S001,医疗:2|食品:1|卫生:1,4,20.0,0.08700000000000001,2.0262125182201034,1363.4261775174655,0.746723,0.0,True,2549.1
R000390,C,1,S001,医疗:2|食品:1|卫生:2,5,26.0,0.12200000000000001,2.065950474916483,1429.4261775174655,0.741756,0.0,True,2483.1
R000391,C,1,S001,医疗:2|食品:2,4,22.0,0.08,2.0386471676995974,1363.4261775174655,0.745169,0.0,True,2549.1
R000392,C,1,S001,医疗:2|食品:2|卫生:1,5,28.0,0.115,2.0808737955528014,1429.4261775174655,0.739891,0.0,True,2483.1
R000393,C,1,S001,医疗:2|食品:2|卫生:2,6,34.0,0.15000000000000002,2.1311750542779526,1495.4261775174655,0.733603,0.0,True,2417.1
R000394,C,1,S001,医疗:2|食品:3,5,30.0,0.10800000000000001,2.096690530944877,1429.4261775174655,0.737914,0.0,True,2483.1
R000395,C,1,S001,医疗:2|食品:3|卫生:1,6,36.0,0.14300000000000002,2.1499433145188216,1495.4261775174655,0.731257,0.0,True,2417.1
R000396,C,1,S001,医疗:2|食品:3|卫生:2,7,42.0,0.17800000000000002,2.2130972953400043,1561.4261775174655,0.723363,0.0,True,2351.1
R000397,C,1,S001,医疗:2|饮水:1,3,20.0,0.051000000000000004,2.0262125182201034,1297.4261775174655,0.746723,0.0,True,2615.1
R000398,C,1,S001,医疗:2|饮水:1|卫生:1,4,26.0,0.08600000000000001,2.065950474916483,1363.4261775174655,0.741756,0.0,True,2549.1
R000399,C,1,S001,医疗:2|饮水:1|卫生:2,5,32.0,0.12100000000000001,2.1134419133920064,1429.4261775174655,0.73582,0.0,True,2483.1
R000400,C,1,S001,医疗:2|饮水:1|食品:1,4,28.0,0.079,2.0808737955528014,1363.4261775174655,0.739891,0.0,True,2549.1
R000401,C,1,S001,医疗:2|饮水:1|食品:1|卫生:1,5,34.0,0.114,2.1311750542779526,1429.4261775174655,0.733603,0.0,True,2483.1
R000402,C,1,S001,医疗:2|饮水:1|食品:1|卫生:2,6,40.0,0.14900000000000002,2.190832939070467,1495.4261775174655,0.726146,0.0,True,2417.1
R000403,C,1,S001,医疗:2|饮水:1|食品:2,5,36.0,0.10700000000000001,2.1499433145188216,1429.4261775174655,0.731257,0.0,True,2483.1
R000404,C,1,S001,医疗:2|饮水:1|食品:2|卫生:1,6,42.0,0.14200000000000002,2.2130972953400043,1495.4261775174655,0.723363,0.0,True,2417.1
R000405,C,1,S001,医疗:2|饮水:1|食品:2|卫生:2,7,48.0,0.17700000000000002,2.2882164448140943,1561.4261775174655,0.713973,0.0,True,2351.1
