pattern_id,gap_id,sample_idx,tau,state_id
P000030,PG000008,75,1465.624,OS000592
P000030,PG000008,76,1475.624,OS000593
P000030,PG000008,77,1485.624,OS000594
P000030,PG000008,78,1495.624,OS000595
P000030,PG000008,79,1505.624,OS000596
P000030,PG000008,80,1515.624,OS000597
P000030,PG000008,81,1525.624,OS000598
P000030,PG000008,82,1535.624,OS000599
P000030,PG000008,83,1545.624,OS000600
P000031,PG000009,0,750.418,OS000001
P000031,PG000009,1,760.418,OS000002
P000031,PG000009,2,770.418,OS000003
P000031,PG000009,3,780.418,OS000004
P000031,PG000009,4,790.418,OS000005
P000031,PG000009,5,800.418,OS000006
P000031,PG000009,6,810.418,OS000007
P000031,PG000009,7,820.418,OS000008
P000031,PG000009,8,830.418,OS000009
P000031,PG000009,9,840.418,OS000010
P000031,PG000009,10,850.418,OS000011
P000031,PG000009,11,860.418,OS000012
P000031,PG000009,12,870.418,OS000013
P000031,PG000009,13,880.418,OS000014
P000031,PG000009,14,890.418,OS000015
P000031,PG000009,15,900.418,OS000016
P000031,PG000009,16,910.418,OS000017
P000031,PG000009,17,920.418,OS000018
P000031,PG000009,18,930.418,OS000019
P000031,PG000009,19,940.418,OS000020
P000031,PG000009,20,950.418,OS000021
P000031,PG000009,21,960.418,OS000022
P000031,PG000009,22,970.418,OS000023
P000031,PG000009,23,980.418,OS000024
P000031,PG000009,24,990.418,OS000025
P000031,PG000009,25,1000.418,OS000026
P000031,PG000009,26,1010.418,OS000027
P000031,PG000009,27,1020.418,OS000028
P000031,PG000009,28,1030.418,OS000029
P000031,PG000009,29,1040.024,OS000030
P000031,PG000009,30,1050.024,OS000031
P000031,PG000009,31,1060.024,OS000032
P000031,PG000009,32,1070.024,OS000033
P000031,PG000009,33,1075.805,OS011266
P000031,PG000009,34,1085.805,OS011266
P000031,PG000009,35,1095.805,OS011266
P000031,PG000009,36,1105.805,OS011266
P000031,PG000009,37,1115.805,OS011266
P000031,PG000009,38,1125.805,OS011266
P000031,PG000009,39,1135.805,OS011266
P000031,PG000009,40,1145.805,OS011266
P000031,PG000009,41,1155.805,OS011266
P000031,PG000009,42,1165.805,OS011266
P000031,PG000009,43,1175.805,OS011266
P000031,PG000009,44,1185.805,OS011266
P000031,PG000009,45,1195.805,OS011266
P000031,PG000009,46,1205.805,OS011266
P000031,PG000009,47,1215.805,OS011266
P000031,PG000009,48,1225.805,OS011266
P000031,PG000009,49,1235.805,OS011266
P000031,PG000009,50,1245.805,OS011266
P000031,PG000009,51,1255.805,OS011266
P000031,PG000009,52,1265.805,OS011266
P000031,PG000009,53,1275.805,OS011266
P000031,PG000009,54,1285.805,OS000568
P000031,PG000009,55,1295.805,OS000569
P000031,PG000009,56,1305.805,OS000570
P000031,PG000009,57,1315.624,OS000571
P000031,PG000009,58,1325.624,OS000572
P000031,PG000009,59,1335.624,OS000573
P000031,PG000009,60,1345.624,OS000574
P000031,PG000009,61,1355.624,OS000575
P000031,PG000009,62,1365.624,OS000576
P000031,PG000009,63,1375.624,OS000577
P000031,PG000009,64,1385.624,OS000578
P000031,PG000009,65,1395.624,OS000579
P000031,PG000009,66,1405.624,OS000580
P000031,PG000009,67,1415.624,OS000581
P000031,PG000009,68,1425.624,OS000582
P000031,PG000009,69,1435.624,OS000583
P000031,PG000009,70,1445.624,OS000584
P000031,PG000009,71,1455.624,OS000585
P000031,PG000009,72,1465.624,OS000586
P000031,PG000009,73,1475.624,OS000587
P000031,PG000009,74,1485.624,OS000588
P000031,PG000009,75,1495.624,OS000589
P000031,PG000009,76,1505.624,OS000590
P000031,PG000009,77,1515.624,OS000591
P000031,PG000009,78,1525.624,OS000592
P000031,PG000009,79,1535.624,OS000593
P000031,PG000009,80,1545.624,OS000594
P000031,PG000009,81,1555.624,OS000595
P000031,PG000009,82,1565.624,OS000596
P000031,PG000009,83,1575.624,OS000597
P000031,PG000009,84,1585.624,OS000598
P000031,PG000009,85,1595.624,OS000599
P000031,PG000009,86,1605.624,OS000600
P000032,PG000010,0,750.418,OS000001
P000032,PG000010,1,760.418,OS000002
P000032,PG000010,2,770.418,OS000003
P000032,PG000010,3,780.418,OS000004
P000032,PG000010,4,790.418,OS000005
P000032,PG000010,5,800.418,OS000006
P000032,PG000010,6,810.418,OS000007
P000032,PG000010,7,820.418,OS000008
P000032,PG000010,8,830.418,OS000009
P000032,PG000010,9,840.418,OS000010
P000032,PG000010,10,850.418,OS000011
P000032,PG000010,11,860.418,OS000012
P000032,PG000010,12,870.418,OS000013
P000032,PG000010,13,880.418,OS000014
P000032,PG000010,14,890.418,OS000015
P000032,PG000010,15,900.418,OS000016
P000032,PG000010,16,910.418,OS000017
P000032,PG000010,17,920.418,OS000018
P000032,PG000010,18,930.418,OS000019
P000032,PG000010,19,940.418,OS000020
P000032,PG000010,20,950.418,OS000021
P000032,PG000010,21,960.418,OS000022
P000032,PG000010,22,970.418,OS000023
P000032,PG000010,23,980.418,OS000024
P000032,PG000010,24,990.418,OS000025
P000032,PG000010,25,1000.418,OS000026
P000032,PG000010,26,1010.418,OS000027
P000032,PG000010,27,1020.418,OS000028
P000032,PG000010,28,1030.418,OS000029
P000032,PG000010,29,1040.024,OS000030
P000032,PG000010,30,1050.024,OS000031
P000032,PG000010,31,1060.024,OS000032
P000032,PG000010,32,1070.024,OS000033
P000032,PG000010,33,1075.805,OS011266
P000032,PG000010,34,1085.805,OS011266
P000032,PG000010,35,1095.805,OS011266
P000032,PG000010,36,1105.805,OS011266
P000032,PG000010,37,1115.805,OS011266
P000032,PG000010,38,1125.805,OS011266
P000032,PG000010,39,1135.805,OS011266
P000032,PG000010,40,1145.805,OS011266
P000032,PG000010,41,1155.805,OS011266
P000032,PG000010,42,1165.805,OS011266
P000032,PG000010,43,1175.805,OS011266
P000032,PG000010,44,1185.805,OS011266
P000032,PG000010,45,1195.805,OS011266
P000032,PG000010,46,1205.805,OS011266
P000032,PG000010,47,1215.805,OS011266
P000032,PG000010,48,1225.805,OS011266
P000032,PG000010,49,1235.805,OS011266
P000032,PG000010,50,1245.805,OS011266
P000032,PG000010,51,1255.805,OS011266
P000032,PG000010,52,1265.805,OS011266
P000032,PG000010,53,1275.805,OS011266
P000032,PG000010,54,1285.805,OS000568
P000032,PG000010,55,1295.805,OS000569
P000032,PG000010,56,1305.805,OS000570
P000032,PG000010,57,1315.624,OS000571
P000032,PG000010,58,1325.624,OS000572
P000032,PG000010,59,1335.624,OS000573
P000032,PG000010,60,1345.624,OS000574
P000032,PG000010,61,1355.624,OS000575
P000032,PG000010,62,1365.624,OS000576
P000032,PG000010,63,1375.624,OS000577
P000032,PG000010,64,1385.624,OS000578
P000032,PG000010,65,1395.624,OS000579
P000032,PG000010,66,1405.624,OS000580
P000032,PG000010,67,1415.624,OS000581
P000032,PG000010,68,1425.624,OS000582
P000032,PG000010,69,1435.624,OS000583
P000032,PG000010,70,1445.624,OS000584
P000032,PG000010,71,1455.624,OS000585
P000032,PG000010,72,1465.624,OS000586
P000032,PG000010,73,1475.624,OS000587
P000032,PG000010,74,1485.624,OS000588
P000032,PG000010,75,1495.624,OS000589
P000032,PG000010,76,1505.624,OS000590
P000032,PG000010,77,1515.624,OS000591
P000032,PG000010,78,1525.624,OS000592
P000032,PG000010,79,1535.624,OS000593
P000032,PG000010,80,1545.624,OS000594
P000032,PG000010,81,1555.624,OS000595
P000032,PG000010,82,1565.624,OS000596
P000032,PG000010,83,1575.624,OS000597
P000032,PG000010,84,1585.624,OS000598
P000032,PG000010,85,1595.624,OS000599
P000032,PG000010,86,1605.624,OS000600
P000033,PG000011,0,750.418,OS000001
P000033,PG000011,1,760.418,OS000002
P000033,PG000011,2,770.418,OS000003
P000033,PG000011,3,780.418,OS000004
P000033,PG000011,4,790.418,OS000005
P000033,PG000011,5,800.418,OS000006
P000033,PG000011,6,810.418,OS000007
P000033,PG000011,7,820.418,OS000008
P000033,PG000011,8,830.418,OS000009
P000033,PG000011,9,840.418,OS000010
P000033,PG000011,10,850.418,OS000011
P000033,PG000011,11,860.418,OS000012
P000033,PG000011,12,870.418,OS000013
P000033,PG000011,13,880.418,OS000014
P000033,PG000011,14,890.418,OS000015
P000033,PG000011,15,900.418,OS000016
P000033,PG000011,16,910.418,OS000017
P000033,PG000011,17,920.418,OS000018
P000033,PG000011,18,930.418,OS000019
P000033,PG000011,19,940.418,OS000020
P000033,PG000011,20,950.418,OS000021
P000033,PG000011,21,960.418,OS000022
P000033,PG000011,22,970.418,OS000023
P000033,PG000011,23,980.418,OS000024
P000033,PG000011,24,990.418,OS000025
P000033,PG000011,25,1000.418,OS000026
P000033,PG000011,26,1010.418,OS000027
P000033,PG000011,27,1020.418,OS000028
P000033,PG000011,28,1030.418,OS000029
P000033,PG000011,29,1040.024,OS000030
P000033,PG000011,30,1050.024,OS000031
P000033,PG000011,31,1060.024,OS000032
P000033,PG000011,32,1070.024,OS000033
P000033,PG000011,33,1075.805,OS011266
P000033,PG000011,34,1085.805,OS011266
P000033,PG000011,35,1095.805,OS011266
P000033,PG000011,36,1105.805,OS011266
P000033,PG000011,37,1115.805,OS011266
P000033,PG000011,38,1125.805,OS011266
P000033,PG000011,39,1135.805,OS011266
P000033,PG000011,40,1145.805,OS011266
P000033,PG000011,41,1155.805,OS011266
P000033,PG000011,42,1165.805,OS011266
P000033,PG000011,43,1175.805,OS011266
P000033,PG000011,44,1185.805,OS011266
P000033,PG000011,45,1195.805,OS011266
P000033,PG000011,46,1205.805,OS011266
P000033,PG000011,47,1215.805,OS011266
P000033,PG000011,48,1225.805,OS011266
P000033,PG000011,49,1235.805,OS011266
P000033,PG000011,50,1245.805,OS011266
P000033,PG000011,51,1255.805,OS011266
P000033,PG000011,52,1265.805,OS011266
P000033,PG000011,53,1275.805,OS011266
P000033,PG000011,54,1285.805,OS000568
P000033,PG000011,55,1295.805,OS000569
P000033,PG000011,56,1305.805,OS000570
P000033,PG000011,57,1315.624,OS000571
P000033,PG000011,58,1325.624,OS000572
P000033,PG000011,59,1335.624,OS000573
P000033,PG000011,60,1345.624,OS000574
P000033,PG000011,61,1355.624,OS000575
P000033,PG000011,62,1365.624,OS000576
P000033,PG000011,63,1375.624,OS000577
P000033,PG000011,64,1385.624,OS000578
P000033,PG000011,65,1395.624,OS000579
P000033,PG000011,66,1405.624,OS000580
P000033,PG000011,67,1415.624,OS000581
P000033,PG000011,68,1425.624,OS000582
P000033,PG000011,69,1435.624,OS000583
P000033,PG000011,70,1445.624,OS000584
P000033,PG000011,71,1455.624,OS000585
P000033,PG000011,72,1465.624,OS000586
P000033,PG000011,73,1475.624,OS000587
P000033,PG000011,74,1485.624,OS000588
P000033,PG000011,75,1495.624,OS000589
P000033,PG000011,76,1505.624,OS000590
P000033,PG000011,77,1515.624,OS000591
P000033,PG000011,78,1525.624,OS000592
P000033,PG000011,79,1535.624,OS000593
P000033,PG000011,80,1545.624,OS000594
P000033,PG000011,81,1555.624,OS000595
P000033,PG000011,82,1565.624,OS000596
P000033,PG000011,83,1575.624,OS000597
P000033,PG000011,84,1585.624,OS000598
P000033,PG000011,85,1595.624,OS000599
P000033,PG000011,86,1605.624,OS000600
P000034,PG000012,0,750.418,OS000001
P000034,PG000012,1,760.418,OS000002
P000034,PG000012,2,770.418,OS000003
P000034,PG000012,3,780.418,OS000004
P000034,PG000012,4,790.418,OS000005
P000034,PG000012,5,800.418,OS000006
P000034,PG000012,6,810.418,OS000007
P000034,PG000012,7,820.418,OS000008
P000034,PG000012,8,830.418,OS000009
P000034,PG000012,9,840.418,OS000010
P000034,PG000012,10,850.418,OS000011
P000034,PG000012,11,860.418,OS000012
P000034,PG000012,12,870.418,OS000013
P000034,PG000012,13,880.418,OS000014
P000034,PG000012,14,890.418,OS000015
P000034,PG000012,15,900.418,OS000016
P000034,PG000012,16,910.418,OS000017
P000034,PG000012,17,920.418,OS000018
P000034,PG000012,18,930.418,OS000019
P000034,PG000012,19,940.418,OS000020
P000034,PG000012,20,950.418,OS000021
P000034,PG000012,21,960.418,OS000022
P000034,PG000012,22,970.418,OS000023
P000034,PG000012,23,980.418,OS000024
P000034,PG000012,24,990.418,OS000025
P000034,PG000012,25,1000.418,OS000026
P000034,PG000012,26,1010.418,OS000027
P000034,PG000012,27,1020.418,OS000028
P000034,PG000012,28,1030.418,OS000029
P000034,PG000012,29,1040.024,OS000030
P000034,PG000012,30,1050.024,OS000031
P000034,PG000012,31,1060.024,OS000032
P000034,PG000012,32,1070.024,OS000033
P000034,PG000012,33,1075.805,OS011266
P000034,PG000012,34,1085.805,OS011266
P000034,PG000012,35,1095.805,OS011266
P000034,PG000012,36,1105.805,OS011266
P000034,PG000012,37,1115.805,OS011266
P000034,PG000012,38,1125.805,OS011266
P000034,PG000012,39,1135.805,OS011266
P000034,PG000012,40,1145.805,OS011266
P000034,PG000012,41,1155.805,OS011266
P000034,PG000012,42,1165.805,OS011266
P000034,PG000012,43,1175.805,OS011266
P000034,PG000012,44,1185.805,OS011266
P000034,PG000012,45,1195.805,OS011266
P000034,PG000012,46,1205.805,OS011266
P000034,PG000012,47,1215.805,OS011266
P000034,PG000012,48,1225.805,OS011266
P000034,PG000012,49,1235.805,OS011266
P000034,PG000012,50,1245.805,OS011266
P000034,PG000012,51,1255.805,OS011266
P000034,PG000012,52,1265.805,OS011266
P000034,PG000012,53,1275.805,OS011266
P000034,PG000012,54,1285.805,OS000568
P000034,PG000012,55,1295.805,OS000569
P000034,PG000012,56,1305.805,OS000570
P000034,PG000012,57,1315.624,OS000571
P000034,PG000012,58,1325.624,OS000572
P000034,PG000012,59,1335.624,OS000573
P000034,PG000012,60,1345.624,OS000574
P000034,PG000012,61,1355.624,OS000575
P000034,PG000012,62,1365.624,OS000576
P000034,PG000012,63,1375.624,OS000577
P000034,PG000012,64,1385.624,OS000578
P000034,PG000012,65,1395.624,OS000579
P000034,PG000012,66,1405.624,OS000580
P000034,PG000012,67,1415.624,OS000581
P000034,PG000012,68,1425.624,OS000582
P000034,PG000012,69,1435.624,OS000583
P000034,PG000012,70,1445.624,OS000584
P000034,PG000012,71,1455.624,OS000585
P000034,PG000012,72,1465.624,OS000586
P000034,PG000012,73,1475.624,OS000587
P000034,PG000012,74,1485.624,OS000588
P000034,PG000012,75,1495.624,OS000589
P000034,PG000012,76,1505.624,OS000590
P000034,PG000012,77,1515.624,OS000591
P000034,PG000012,78,1525.624,OS000592
P000034,PG000012,79,1535.624,OS000593
P000034,PG000012,80,1545.624,OS000594
P000034,PG000012,81,1555.624,OS000595
P000034,PG000012,82,1565.624,OS000596
P000034,PG000012,83,1575.624,OS000597
P000034,PG000012,84,1585.624,OS000598
P000034,PG000012,85,1595.624,OS000599
P000034,PG000012,86,1605.624,OS000600
P000035,PG000013,0,804.701,OS000034
P000035,PG000013,1,814.701,OS000035
P000035,PG000013,2,824.701,OS000036
P000035,PG000013,3,834.701,OS000037
P000035,PG000013,4,844.701,OS000038
P000035,PG000013,5,854.701,OS000039
P000035,PG000013,6,864.701,OS000040
P000035,PG000013,7,874.701,OS000041
P000035,PG000013,8,884.701,OS000042
P000035,PG000013,9,894.701,OS000043
P000035,PG000013,10,904.701,OS000044
P000035,PG000013,11,914.701,OS000045
P000035,PG000013,12,924.701,OS000046
P000035,PG000013,13,934.701,OS000047
P000035,PG000013,14,944.701,OS000048
P000035,PG000013,15,954.701,OS000049
P000035,PG000013,16,964.701,OS000050
P000035,PG000013,17,974.701,OS000051
P000035,PG000013,18,984.701,OS000052
P000035,PG000013,19,994.701,OS000053
P000035,PG000013,20,1004.701,OS000054
P000035,PG000013,21,1014.701,OS000055
P000035,PG000013,22,1024.701,OS000056
P000035,PG000013,23,1034.701,OS000057
P000035,PG000013,24,1044.701,OS000058
P000035,PG000013,25,1054.701,OS000059
P000035,PG000013,26,1064.701,OS000060
P000035,PG000013,27,1074.701,OS000061
P000035,PG000013,28,1079.79,OS000062
P000035,PG000013,29,1089.79,OS000063
P000035,PG000013,30,1099.79,OS000064
P000035,PG000013,31,1109.79,OS000065
P000035,PG000013,32,1119.79,OS000066
P000035,PG000013,33,1129.79,OS000067
P000035,PG000013,34,1139.79,OS000068
P000035,PG000013,35,1149.79,OS000069
P000035,PG000013,36,1159.79,OS000070
P000035,PG000013,37,1169.112,OS011267
P000035,PG000013,38,1179.112,OS011267
P000035,PG000013,39,1189.112,OS011267
P000035,PG000013,40,1199.112,OS011267
P000035,PG000013,41,1209.112,OS011267
P000035,PG000013,42,1219.112,OS011267
P000035,PG000013,43,1229.112,OS011267
P000035,PG000013,44,1239.112,OS011267
P000035,PG000013,45,1249.112,OS011267
P000035,PG000013,46,1259.112,OS011267
P000035,PG000013,47,1269.112,OS011267
P000035,PG000013,48,1279.112,OS011267
P000035,PG000013,49,1289.112,OS011267
P000035,PG000013,50,1299.112,OS011267
P000035,PG000013,51,1309.112,OS011267
P000035,PG000013,52,1319.112,OS011267
P000035,PG000013,53,1329.112,OS011267
P000035,PG000013,54,1339.112,OS011267
P000035,PG000013,55,1349.112,OS000895
P000035,PG000013,56,1359.112,OS000896
P000035,PG000013,57,1369.112,OS000897
P000035,PG000013,58,1379.112,OS000898
P000035,PG000013,59,1389.112,OS000899
P000035,PG000013,60,1399.112,OS000900
P000035,PG000013,61,1409.112,OS000901
P000035,PG000013,62,1419.112,OS000902
P000035,PG000013,63,1423.547,OS000903
P000035,PG000013,64,1433.547,OS000904
P000035,PG000013,65,1443.547,OS000905
P000035,PG000013,66,1453.547,OS000906
P000035,PG000013,67,1463.547,OS000907
P000035,PG000013,68,1473.547,OS000908
P000035,PG000013,69,1483.547,OS000909
P000035,PG000013,70,1493.547,OS000910
P000035,PG000013,71,1503.547,OS000911
P000035,PG000013,72,1513.547,OS000912
P000035,PG000013,73,1523.547,OS000913
P000035,PG000013,74,1533.547,OS000914
P000035,PG000013,75,1543.547,OS000915
P000035,PG000013,76,1553.547,OS000916
P000035,PG000013,77,1563.547,OS000917
P000035,PG000013,78,1573.547,OS000918
P000035,PG000013,79,1583.547,OS000919
P000035,PG000013,80,1593.547,OS000920
P000035,PG000013,81,1603.547,OS000921
P000035,PG000013,82,1613.547,OS000922
P000035,PG000013,83,1623.547,OS000923
P000035,PG000013,84,1633.547,OS000924
P000035,PG000013,85,1643.547,OS000925
P000035,PG000013,86,1653.547,OS000926
P000035,PG000013,87,1663.547,OS000927
P000035,PG000013,88,1673.547,OS000928
P000035,PG000013,89,1683.547,OS000929
P000035,PG000013,90,1693.547,OS000930
P000036,PG000014,0,804.701,OS000034
P000036,PG000014,1,814.701,OS000035
P000036,PG000014,2,824.701,OS000036
P000036,PG000014,3,834.701,OS000037
P000036,PG000014,4,844.701,OS000038
P000036,PG000014,5,854.701,OS000039
P000036,PG000014,6,864.701,OS000040
P000036,PG000014,7,874.701,OS000041
P000036,PG000014,8,884.701,OS000042
P000036,PG000014,9,894.701,OS000043
P000036,PG000014,10,904.701,OS000044
P000036,PG000014,11,914.701,OS000045
P000036,PG000014,12,924.701,OS000046
P000036,PG000014,13,934.701,OS000047
P000036,PG000014,14,944.701,OS000048
P000036,PG000014,15,954.701,OS000049
P000036,PG000014,16,964.701,OS000050
P000036,PG000014,17,974.701,OS000051
P000036,PG000014,18,984.701,OS000052
P000036,PG000014,19,994.701,OS000053
P000036,PG000014,20,1004.701,OS000054
P000036,PG000014,21,1014.701,OS000055
P000036,PG000014,22,1024.701,OS000056
P000036,PG000014,23,1034.701,OS000057
P000036,PG000014,24,1044.701,OS000058
P000036,PG000014,25,1054.701,OS000059
P000036,PG000014,26,1064.701,OS000060
P000036,PG000014,27,1074.701,OS000061
P000036,PG000014,28,1079.79,OS000062
P000036,PG000014,29,1089.79,OS000063
P000036,PG000014,30,1099.79,OS000064
P000036,PG000014,31,1109.79,OS000065
P000036,PG000014,32,1119.79,OS000066
P000036,PG000014,33,1129.79,OS000067
P000036,PG000014,34,1139.79,OS000068
P000036,PG000014,35,1149.79,OS000069
P000036,PG000014,36,1159.79,OS000070
P000036,PG000014,37,1169.112,OS011267
P000036,PG000014,38,1179.112,OS011267
P000036,PG000014,39,1189.112,OS011267
P000036,PG000014,40,1199.112,OS011267
P000036,PG000014,41,1209.112,OS011267
P000036,PG000014,42,1219.112,OS011267
P000036,PG000014,43,1229.112,OS011267
P000036,PG000014,44,1239.112,OS011267
P000036,PG000014,45,1249.112,OS011267
P000036,PG000014,46,1259.112,OS011267
P000036,PG000014,47,1269.112,OS011267
P000036,PG000014,48,1279.112,OS011267
P000036,PG000014,49,1289.112,OS011267
P000036,PG000014,50,1299.112,OS011267
P000036,PG000014,51,1309.112,OS011267
P000036,PG000014,52,1319.112,OS011267
P000036,PG000014,53,1329.112,OS011267
P000036,PG000014,54,1339.112,OS011267
P000036,PG000014,55,1349.112,OS000895
P000036,PG000014,56,1359.112,OS000896
P000036,PG000014,57,1369.112,OS000897
P000036,PG000014,58,1379.112,OS000898
P000036,PG000014,59,1389.112,OS000899
P000036,PG000014,60,1399.112,OS000900
P000036,PG000014,61,1409.112,OS000901
P000036,PG000014,62,1419.112,OS000902
P000036,PG000014,63,1423.547,OS000903
P000036,PG000014,64,1433.547,OS000904
P000036,PG000014,65,1443.547,OS000905
P000036,PG000014,66,1453.547,OS000906
P000036,PG000014,67,1463.547,OS000907
P000036,PG000014,68,1473.547,OS000908
P000036,PG000014,69,1483.547,OS000909
P000036,PG000014,70,1493.547,OS000910
P000036,PG000014,71,1503.547,OS000911
P000036,PG000014,72,1513.547,OS000912
P000036,PG000014,73,1523.547,OS000913
P000036,PG000014,74,1533.547,OS000914
P000036,PG000014,75,1543.547,OS000915
P000036,PG000014,76,1553.547,OS000916
