task_id,gap_id,sample_idx,tau,state_id
R001975,G001231,10,1693.677,OS001836
R001975,G001231,11,1696.326,OS013149
R001975,G001231,12,1706.326,OS013149
R001975,G001231,13,1716.326,OS013149
R001975,G001231,14,1726.326,OS013149
R001975,G001231,15,1736.326,OS013149
R001975,G001231,16,1746.326,OS013149
R001975,G001231,17,1756.326,OS013149
R001975,G001231,18,1766.326,OS013149
R001975,G001231,19,1776.326,OS013149
R001975,G001231,20,1786.326,OS013149
R001975,G001231,21,1796.326,OS013149
R001975,G001231,22,1806.326,OS013149
R001975,G001231,23,1816.326,OS013149
R001975,G001231,24,1826.326,OS013149
R001975,G001231,25,1836.326,OS013149
R001975,G001231,26,1846.326,OS013149
R001975,G001231,27,1856.326,OS013149
R001975,G001231,28,1866.326,OS013149
R001975,G001231,29,1876.326,OS002785
R001975,G001231,30,1886.326,OS002786
R001975,G001231,31,1896.326,OS002787
R001975,G001231,32,1904.338,OS002788
R001975,G001231,33,1914.338,OS002789
R001975,G001231,34,1924.338,OS002790
R001975,G001231,35,1934.338,OS002791
R001975,G001231,36,1944.338,OS002792
R001975,G001231,37,1954.338,OS002793
R001975,G001231,38,1964.338,OS002794
R001976,G001232,0,822.646,OS000185
R001976,G001232,1,832.646,OS000186
R001976,G001232,2,842.646,OS000187
R001976,G001232,3,852.646,OS000188
R001976,G001232,4,862.646,OS000189
R001976,G001232,5,872.646,OS000190
R001976,G001232,6,882.646,OS000191
R001976,G001232,7,890.848,OS000192
R001976,G001232,8,900.848,OS000193
R001976,G001232,9,910.848,OS000194
R001976,G001232,10,920.848,OS000195
R001976,G001232,11,924.463,OS013149
R001976,G001232,12,934.463,OS013149
R001976,G001232,13,944.463,OS013149
R001976,G001232,14,954.463,OS013149
R001976,G001232,15,964.463,OS013149
R001976,G001232,16,974.463,OS013149
R001976,G001232,17,984.463,OS013149
R001976,G001232,18,994.463,OS013149
R001976,G001232,19,1004.463,OS013149
R001976,G001232,20,1014.463,OS013149
R001976,G001232,21,1024.463,OS013149
R001976,G001232,22,1034.463,OS013149
R001976,G001232,23,1044.463,OS013149
R001976,G001232,24,1054.463,OS013149
R001976,G001232,25,1064.463,OS013149
R001976,G001232,26,1074.463,OS013149
R001976,G001232,27,1084.463,OS013149
R001976,G001232,28,1094.463,OS013149
R001976,G001232,29,1104.463,OS002883
R001976,G001232,30,1114.463,OS002884
R001976,G001232,31,1124.463,OS002885
R001976,G001232,32,1131.67,OS002886
R001976,G001232,33,1141.67,OS002887
R001976,G001232,34,1151.67,OS002888
R001976,G001232,35,1161.67,OS002889
R001976,G001232,36,1171.67,OS002890
R001976,G001232,37,1181.67,OS002891
R001976,G001232,38,1191.67,OS002892
R001977,G001233,0,1594.545,OS001826
R001977,G001233,1,1604.545,OS001827
R001977,G001233,2,1614.545,OS001828
R001977,G001233,3,1624.545,OS001829
R001977,G001233,4,1634.545,OS001830
R001977,G001233,5,1644.545,OS001831
R001977,G001233,6,1654.545,OS001832
R001977,G001233,7,1663.677,OS001833
R001977,G001233,8,1673.677,OS001834
R001977,G001233,9,1683.677,OS001835
R001977,G001233,10,1693.677,OS001836
R001977,G001233,11,1696.326,OS013149
R001977,G001233,12,1706.326,OS013149
R001977,G001233,13,1716.326,OS013149
R001977,G001233,14,1726.326,OS013149
R001977,G001233,15,1736.326,OS013149
R001977,G001233,16,1746.326,OS013149
R001977,G001233,17,1756.326,OS013149
R001977,G001233,18,1766.326,OS013149
R001977,G001233,19,1776.326,OS013149
R001977,G001233,20,1786.326,OS013149
R001977,G001233,21,1796.326,OS013149
R001977,G001233,22,1806.326,OS013149
R001977,G001233,23,1816.326,OS013149
R001977,G001233,24,1826.326,OS013149
R001977,G001233,25,1836.326,OS013149
R001977,G001233,26,1846.326,OS013149
R001977,G001233,27,1856.326,OS013149
R001977,G001233,28,1866.326,OS013149
R001977,G001233,29,1876.326,OS002785
R001977,G001233,30,1886.326,OS002786
R001977,G001233,31,1896.326,OS002787
R001977,G001233,32,1904.338,OS002788
R001977,G001233,33,1914.338,OS002789
R001977,G001233,34,1924.338,OS002790
R001977,G001233,35,1934.338,OS002791
R001977,G001233,36,1944.338,OS002792
R001977,G001233,37,1954.338,OS002793
R001977,G001233,38,1964.338,OS002794
R001978,G001234,0,822.646,OS000185
R001978,G001234,1,832.646,OS000186
R001978,G001234,2,842.646,OS000187
R001978,G001234,3,852.646,OS000188
R001978,G001234,4,862.646,OS000189
R001978,G001234,5,872.646,OS000190
R001978,G001234,6,882.646,OS000191
R001978,G001234,7,890.848,OS000192
R001978,G001234,8,900.848,OS000193
R001978,G001234,9,910.848,OS000194
R001978,G001234,10,920.848,OS000195
R001978,G001234,11,924.463,OS013149
R001978,G001234,12,934.463,OS013149
R001978,G001234,13,944.463,OS013149
R001978,G001234,14,954.463,OS013149
R001978,G001234,15,964.463,OS013149
R001978,G001234,16,974.463,OS013149
R001978,G001234,17,984.463,OS013149
R001978,G001234,18,994.463,OS013149
R001978,G001234,19,1004.463,OS013149
R001978,G001234,20,1014.463,OS013149
R001978,G001234,21,1024.463,OS013149
R001978,G001234,22,1034.463,OS013149
R001978,G001234,23,1044.463,OS013149
R001978,G001234,24,1054.463,OS013149
R001978,G001234,25,1064.463,OS013149
R001978,G001234,26,1074.463,OS013149
R001978,G001234,27,1084.463,OS013149
R001978,G001234,28,1094.463,OS013149
R001978,G001234,29,1104.463,OS002883
R001978,G001234,30,1114.463,OS002884
R001978,G001234,31,1124.463,OS002885
R001978,G001234,32,1131.67,OS002886
R001978,G001234,33,1141.67,OS002887
R001978,G001234,34,1151.67,OS002888
R001978,G001234,35,1161.67,OS002889
R001978,G001234,36,1171.67,OS002890
R001978,G001234,37,1181.67,OS002891
R001978,G001234,38,1191.67,OS002892
R002007,G001235,0,1521.528,OS001838
R002007,G001235,1,1531.528,OS001839
R002007,G001235,2,1541.528,OS001840
R002007,G001235,3,1551.528,OS001841
R002007,G001235,4,1561.528,OS001842
R002007,G001235,5,1571.528,OS001843
R002007,G001235,6,1579.438,OS001844
R002007,G001235,7,1589.438,OS001845
R002007,G001235,8,1596.426,OS013153
R002007,G001235,9,1606.426,OS013153
R002007,G001235,10,1616.426,OS013153
R002007,G001235,11,1626.426,OS013153
R002007,G001235,12,1636.426,OS013153
R002007,G001235,13,1646.426,OS013153
R002007,G001235,14,1656.426,OS013153
R002007,G001235,15,1666.426,OS013153
R002007,G001235,16,1676.426,OS013153
R002007,G001235,17,1686.426,OS013153
R002007,G001235,18,1696.426,OS013153
R002007,G001235,19,1706.426,OS013153
R002007,G001235,20,1716.426,OS013153
R002007,G001235,21,1726.426,OS013153
R002007,G001235,22,1736.426,OS013153
R002007,G001235,23,1746.426,OS013153
R002007,G001235,24,1756.426,OS013153
R002007,G001235,25,1766.426,OS013153
R002007,G001235,26,1776.426,OS003635
R002007,G001235,27,1786.426,OS003636
R002007,G001235,28,1792.254,OS003637
R002007,G001235,29,1802.254,OS003638
R002007,G001235,30,1812.254,OS003639
R002007,G001235,31,1822.254,OS003640
R002007,G001235,32,1832.254,OS003641
R002007,G001235,33,1842.254,OS003642
R002007,G001235,34,1852.254,OS003643
R002007,G001235,35,1862.254,OS003644
R002009,G001236,0,1521.528,OS001838
R002009,G001236,1,1531.528,OS001839
R002009,G001236,2,1541.528,OS001840
R002009,G001236,3,1551.528,OS001841
R002009,G001236,4,1561.528,OS001842
R002009,G001236,5,1571.528,OS001843
R002009,G001236,6,1579.438,OS001844
R002009,G001236,7,1589.438,OS001845
R002009,G001236,8,1596.426,OS013153
R002009,G001236,9,1606.426,OS013153
R002009,G001236,10,1616.426,OS013153
R002009,G001236,11,1626.426,OS013153
R002009,G001236,12,1636.426,OS013153
R002009,G001236,13,1646.426,OS013153
R002009,G001236,14,1656.426,OS013153
R002009,G001236,15,1666.426,OS013153
R002009,G001236,16,1676.426,OS013153
R002009,G001236,17,1686.426,OS013153
R002009,G001236,18,1696.426,OS013153
R002009,G001236,19,1706.426,OS013153
R002009,G001236,20,1716.426,OS013153
R002009,G001236,21,1726.426,OS013153
R002009,G001236,22,1736.426,OS013153
R002009,G001236,23,1746.426,OS013153
R002009,G001236,24,1756.426,OS013153
R002009,G001236,25,1766.426,OS013153
R002009,G001236,26,1776.426,OS003635
R002009,G001236,27,1786.426,OS003636
R002009,G001236,28,1792.254,OS003637
R002009,G001236,29,1802.254,OS003638
R002009,G001236,30,1812.254,OS003639
R002009,G001236,31,1822.254,OS003640
R002009,G001236,32,1832.254,OS003641
R002009,G001236,33,1842.254,OS003642
R002009,G001236,34,1852.254,OS003643
R002009,G001236,35,1862.254,OS003644
R002010,G001237,0,780.494,OS000233
R002010,G001237,1,790.494,OS000234
R002010,G001237,2,800.494,OS000235
R002010,G001237,3,810.494,OS000236
R002010,G001237,4,820.494,OS000237
R002010,G001237,5,830.494,OS000238
R002010,G001237,6,840.494,OS000239
R002010,G001237,7,850.494,OS000240
R002010,G001237,8,854.552,OS000241
R002010,G001237,9,864.552,OS000242
R002010,G001237,10,873.545,OS013153
R002010,G001237,11,883.545,OS013153
R002010,G001237,12,893.545,OS013153
R002010,G001237,13,903.545,OS013153
R002010,G001237,14,913.545,OS013153
R002010,G001237,15,923.545,OS013153
R002010,G001237,16,933.545,OS013153
R002010,G001237,17,943.545,OS013153
R002010,G001237,18,953.545,OS013153
R002010,G001237,19,963.545,OS013153
R002010,G001237,20,973.545,OS013153
R002010,G001237,21,983.545,OS013153
R002010,G001237,22,993.545,OS013153
R002010,G001237,23,1003.545,OS013153
R002010,G001237,24,1013.545,OS013153
R002010,G001237,25,1023.545,OS013153
R002010,G001237,26,1033.545,OS013153
R002010,G001237,27,1043.545,OS013153
R002010,G001237,28,1053.545,OS003657
R002010,G001237,29,1063.545,OS003658
R002010,G001237,30,1067.702,OS003659
R002010,G001237,31,1077.702,OS003660
R002010,G001237,32,1087.702,OS003661
R002010,G001237,33,1097.702,OS003662
R002010,G001237,34,1107.702,OS003663
R002010,G001237,35,1117.702,OS003664
R002010,G001237,36,1127.702,OS003665
R002011,G001238,0,1521.528,OS001838
R002011,G001238,1,1531.528,OS001839
R002011,G001238,2,1541.528,OS001840
R002011,G001238,3,1551.528,OS001841
R002011,G001238,4,1561.528,OS001842
R002011,G001238,5,1571.528,OS001843
R002011,G001238,6,1579.438,OS001844
R002011,G001238,7,1589.438,OS001845
R002011,G001238,8,1596.426,OS013153
R002011,G001238,9,1606.426,OS013153
R002011,G001238,10,1616.426,OS013153
R002011,G001238,11,1626.426,OS013153
R002011,G001238,12,1636.426,OS013153
R002011,G001238,13,1646.426,OS013153
R002011,G001238,14,1656.426,OS013153
R002011,G001238,15,1666.426,OS013153
R002011,G001238,16,1676.426,OS013153
R002011,G001238,17,1686.426,OS013153
R002011,G001238,18,1696.426,OS013153
R002011,G001238,19,1706.426,OS013153
R002011,G001238,20,1716.426,OS013153
R002011,G001238,21,1726.426,OS013153
R002011,G001238,22,1736.426,OS013153
R002011,G001238,23,1746.426,OS013153
R002011,G001238,24,1756.426,OS013153
R002011,G001238,25,1766.426,OS013153
R002011,G001238,26,1776.426,OS003635
R002011,G001238,27,1786.426,OS003636
R002011,G001238,28,1792.254,OS003637
R002011,G001238,29,1802.254,OS003638
R002011,G001238,30,1812.254,OS003639
R002011,G001238,31,1822.254,OS003640
R002011,G001238,32,1832.254,OS003641
R002011,G001238,33,1842.254,OS003642
R002011,G001238,34,1852.254,OS003643
R002011,G001238,35,1862.254,OS003644
R002012,G001239,0,780.494,OS000233
R002012,G001239,1,790.494,OS000234
R002012,G001239,2,800.494,OS000235
R002012,G001239,3,810.494,OS000236
R002012,G001239,4,820.494,OS000237
R002012,G001239,5,830.494,OS000238
R002012,G001239,6,840.494,OS000239
R002012,G001239,7,850.494,OS000240
R002012,G001239,8,854.552,OS000241
R002012,G001239,9,864.552,OS000242
R002012,G001239,10,873.545,OS013153
R002012,G001239,11,883.545,OS013153
R002012,G001239,12,893.545,OS013153
R002012,G001239,13,903.545,OS013153
R002012,G001239,14,913.545,OS013153
R002012,G001239,15,923.545,OS013153
R002012,G001239,16,933.545,OS013153
R002012,G001239,17,943.545,OS013153
R002012,G001239,18,953.545,OS013153
R002012,G001239,19,963.545,OS013153
R002012,G001239,20,973.545,OS013153
R002012,G001239,21,983.545,OS013153
R002012,G001239,22,993.545,OS013153
R002012,G001239,23,1003.545,OS013153
R002012,G001239,24,1013.545,OS013153
R002012,G001239,25,1023.545,OS013153
R002012,G001239,26,1033.545,OS013153
R002012,G001239,27,1043.545,OS013153
R002012,G001239,28,1053.545,OS003657
R002012,G001239,29,1063.545,OS003658
R002012,G001239,30,1067.702,OS003659
R002012,G001239,31,1077.702,OS003660
R002012,G001239,32,1087.702,OS003661
R002012,G001239,33,1097.702,OS003662
R002012,G001239,34,1107.702,OS003663
R002012,G001239,35,1117.702,OS003664
R002012,G001239,36,1127.702,OS003665
R002013,G001240,0,1521.528,OS001838
R002013,G001240,1,1531.528,OS001839
R002013,G001240,2,1541.528,OS001840
R002013,G001240,3,1551.528,OS001841
R002013,G001240,4,1561.528,OS001842
R002013,G001240,5,1571.528,OS001843
R002013,G001240,6,1579.438,OS001844
R002013,G001240,7,1589.438,OS001845
R002013,G001240,8,1596.426,OS013153
R002013,G001240,9,1606.426,OS013153
R002013,G001240,10,1616.426,OS013153
R002013,G001240,11,1626.426,OS013153
R002013,G001240,12,1636.426,OS013153
R002013,G001240,13,1646.426,OS013153
R002013,G001240,14,1656.426,OS013153
R002013,G001240,15,1666.426,OS013153
R002013,G001240,16,1676.426,OS013153
R002013,G001240,17,1686.426,OS013153
R002013,G001240,18,1696.426,OS013153
R002013,G001240,19,1706.426,OS013153
R002013,G001240,20,1716.426,OS013153
R002013,G001240,21,1726.426,OS013153
R002013,G001240,22,1736.426,OS013153
R002013,G001240,23,1746.426,OS013153
R002013,G001240,24,1756.426,OS013153
R002013,G001240,25,1766.426,OS013153
R002013,G001240,26,1776.426,OS003635
R002013,G001240,27,1786.426,OS003636
R002013,G001240,28,1792.254,OS003637
R002013,G001240,29,1802.254,OS003638
R002013,G001240,30,1812.254,OS003639
R002013,G001240,31,1822.254,OS003640
R002013,G001240,32,1832.254,OS003641
R002013,G001240,33,1842.254,OS003642
R002013,G001240,34,1852.254,OS003643
R002013,G001240,35,1862.254,OS003644
R002014,G001241,0,780.494,OS000233
R002014,G001241,1,790.494,OS000234
R002014,G001241,2,800.494,OS000235
R002014,G001241,3,810.494,OS000236
R002014,G001241,4,820.494,OS000237
R002014,G001241,5,830.494,OS000238
R002014,G001241,6,840.494,OS000239
R002014,G001241,7,850.494,OS000240
R002014,G001241,8,854.552,OS000241
R002014,G001241,9,864.552,OS000242
R002014,G001241,10,873.545,OS013153
R002014,G001241,11,883.545,OS013153
R002014,G001241,12,893.545,OS013153
R002014,G001241,13,903.545,OS013153
R002014,G001241,14,913.545,OS013153
R002014,G001241,15,923.545,OS013153
R002014,G001241,16,933.545,OS013153
R002014,G001241,17,943.545,OS013153
R002014,G001241,18,953.545,OS013153
R002014,G001241,19,963.545,OS013153
R002014,G001241,20,973.545,OS013153
R002014,G001241,21,983.545,OS013153
R002014,G001241,22,993.545,OS013153
R002014,G001241,23,1003.545,OS013153
R002014,G001241,24,1013.545,OS013153
R002014,G001241,25,1023.545,OS013153
R002014,G001241,26,1033.545,OS013153
R002014,G001241,27,1043.545,OS013153
R002014,G001241,28,1053.545,OS003657
R002014,G001241,29,1063.545,OS003658
R002014,G001241,30,1067.702,OS003659
R002014,G001241,31,1077.702,OS003660
R002014,G001241,32,1087.702,OS003661
R002014,G001241,33,1097.702,OS003662
R002014,G001241,34,1107.702,OS003663
R002014,G001241,35,1117.702,OS003664
R002014,G001241,36,1127.702,OS003665
R002015,G001242,0,1521.528,OS001838
R002015,G001242,1,1531.528,OS001839
R002015,G001242,2,1541.528,OS001840
R002015,G001242,3,1551.528,OS001841
R002015,G001242,4,1561.528,OS001842
R002015,G001242,5,1571.528,OS001843
R002015,G001242,6,1579.438,OS001844
R002015,G001242,7,1589.438,OS001845
R002015,G001242,8,1596.426,OS013153
R002015,G001242,9,1606.426,OS013153
R002015,G001242,10,1616.426,OS013153
R002015,G001242,11,1626.426,OS013153
R002015,G001242,12,1636.426,OS013153
R002015,G001242,13,1646.426,OS013153
R002015,G001242,14,1656.426,OS013153
R002015,G001242,15,1666.426,OS013153
R002015,G001242,16,1676.426,OS013153
R002015,G001242,17,1686.426,OS013153
R002015,G001242,18,1696.426,OS013153
R002015,G001242,19,1706.426,OS013153
R002015,G001242,20,1716.426,OS013153
R002015,G001242,21,1726.426,OS013153
R002015,G001242,22,1736.426,OS013153
R002015,G001242,23,1746.426,OS013153
R002015,G001242,24,1756.426,OS013153
R002015,G001242,25,1766.426,OS013153
R002015,G001242,26,1776.426,OS003635
R002015,G001242,27,1786.426,OS003636
R002015,G001242,28,1792.254,OS003637
R002015,G001242,29,1802.254,OS003638
R002015,G001242,30,1812.254,OS003639
R002015,G001242,31,1822.254,OS003640
R002015,G001242,32,1832.254,OS003641
R002015,G001242,33,1842.254,OS003642
R002015,G001242,34,1852.254,OS003643
R002015,G001242,35,1862.254,OS003644
R002016,G001243,0,780.494,OS000233
R002016,G001243,1,790.494,OS000234
R002016,G001243,2,800.494,OS000235
R002016,G001243,3,810.494,OS000236
R002016,G001243,4,820.494,OS000237
R002016,G001243,5,830.494,OS000238
R002016,G001243,6,840.494,OS000239
R002016,G001243,7,850.494,OS000240
R002016,G001243,8,854.552,OS000241
R002016,G001243,9,864.552,OS000242
R002016,G001243,10,873.545,OS013153
R002016,G001243,11,883.545,OS013153
R002016,G001243,12,893.545,OS013153
R002016,G001243,13,903.545,OS013153
R002016,G001243,14,913.545,OS013153
R002016,G001243,15,923.545,OS013153
R002016,G001243,16,933.545,OS013153
R002016,G001243,17,943.545,OS013153
R002016,G001243,18,953.545,OS013153
R002016,G001243,19,963.545,OS013153
R002016,G001243,20,973.545,OS013153
R002016,G001243,21,983.545,OS013153
R002016,G001243,22,993.545,OS013153
R002016,G001243,23,1003.545,OS013153
R002016,G001243,24,1013.545,OS013153
R002016,G001243,25,1023.545,OS013153
R002016,G001243,26,1033.545,OS013153
R002016,G001243,27,1043.545,OS013153
R002016,G001243,28,1053.545,OS003657
R002016,G001243,29,1063.545,OS003658
R002016,G001243,30,1067.702,OS003659
R002016,G001243,31,1077.702,OS003660
R002016,G001243,32,1087.702,OS003661
R002016,G001243,33,1097.702,OS003662
R002016,G001243,34,1107.702,OS003663
R002016,G001243,35,1117.702,OS003664
R002016,G001243,36,1127.702,OS003665
R002017,G001244,0,1521.528,OS001838
R002017,G001244,1,1531.528,OS001839
R002017,G001244,2,1541.528,OS001840
R002017,G001244,3,1551.528,OS001841
R002017,G001244,4,1561.528,OS001842
R002017,G001244,5,1571.528,OS001843
R002017,G001244,6,1579.438,OS001844
R002017,G001244,7,1589.438,OS001845
R002017,G001244,8,1596.426,OS013153
R002017,G001244,9,1606.426,OS013153
R002017,G001244,10,1616.426,OS013153
R002017,G001244,11,1626.426,OS013153
R002017,G001244,12,1636.426,OS013153
R002017,G001244,13,1646.426,OS013153
R002017,G001244,14,1656.426,OS013153
R002017,G001244,15,1666.426,OS013153
R002017,G001244,16,1676.426,OS013153
R002017,G001244,17,1686.426,OS013153
R002017,G001244,18,1696.426,OS013153
R002017,G001244,19,1706.426,OS013153
R002017,G001244,20,1716.426,OS013153
R002017,G001244,21,1726.426,OS013153
R002017,G001244,22,1736.426,OS013153
R002017,G001244,23,1746.426,OS013153
R002017,G001244,24,1756.426,OS013153
R002017,G001244,25,1766.426,OS013153
R002017,G001244,26,1776.426,OS003635
R002017,G001244,27,1786.426,OS003636
R002017,G001244,28,1792.254,OS003637
R002017,G001244,29,1802.254,OS003638
R002017,G001244,30,1812.254,OS003639
R002017,G001244,31,1822.254,OS003640
R002017,G001244,32,1832.254,OS003641
R002017,G001244,33,1842.254,OS003642
R002017,G001244,34,1852.254,OS003643
R002017,G001244,35,1862.254,OS003644
R002019,G001245,0,1521.528,OS001838
R002019,G001245,1,1531.528,OS001839
R002019,G001245,2,1541.528,OS001840
R002019,G001245,3,1551.528,OS001841
R002019,G001245,4,1561.528,OS001842
R002019,G001245,5,1571.528,OS001843
R002019,G001245,6,1579.438,OS001844
R002019,G001245,7,1589.438,OS001845
R002019,G001245,8,1596.426,OS013153
R002019,G001245,9,1606.426,OS013153
R002019,G001245,10,1616.426,OS013153
R002019,G001245,11,1626.426,OS013153
R002019,G001245,12,1636.426,OS013153
R002019,G001245,13,1646.426,OS013153
R002019,G001245,14,1656.426,OS013153
R002019,G001245,15,1666.426,OS013153
R002019,G001245,16,1676.426,OS013153
R002019,G001245,17,1686.426,OS013153
