state_id,uav_type,phase,origin,destination,local_tau,x,y,z,margin_db,terrain_blocked
OS000248,A,cruise,O01,S014,524.749129,109.27413228911068,23.005801801474696,591.9473876953125,-1.0451271384727931,1
OS000249,A,cruise,O01,S014,534.749129,109.27530203476232,23.00572862043347,591.9473876953125,-1.2745305089337648,1
OS000250,A,cruise,O01,S014,544.749129,109.27647178041396,23.005655439392246,591.9473876953125,-1.4980854300056592,1
OS000251,A,cruise,O01,S014,554.749129,109.2776415260656,23.005582258351023,591.9473876953125,-1.7160800767006918,1
OS000252,A,cruise,O01,S014,564.749129,109.27881127171723,23.005509077309796,591.9473876953125,-1.928782023486292,1
OS000253,A,cruise,O01,S014,574.749129,109.27998101736888,23.005435896268573,591.9473876953125,-2.136440144652198,1
OS000254,A,cruise,O01,S014,584.749129,109.28115076302052,23.00536271522735,591.9473876953125,-2.3392863024919848,1
OS000255,A,cruise,O01,S014,594.749129,109.28232050867216,23.005289534186126,591.9473876953125,-2.5375368508656493,1
OS000256,A,cruise,O01,S014,604.749129,109.2834902543238,23.0052163531449,591.9473876953125,-2.731393977587672,1
OS000257,A,cruise,O01,S014,605.658264,109.2835966,23.0052097,591.9473876953125,-2.7488069776422748,1
OS000258,A,cruise,O01,S014,615.658264,109.2835966,23.0052097,566.9473876953125,-2.745625089526726,1
OS000259,A,cruise,O01,S014,625.658264,109.2835966,23.0052097,541.9473876953125,-2.7426253120309383,1
OS000260,A,cruise,O01,S014,635.658264,109.2835966,23.0052097,516.9473876953125,-2.7398080243355025,1
OS000261,A,cruise,O01,S014,645.658264,109.2835966,23.0052097,491.9473876953125,-2.7371735831112716,1
OS000262,A,cruise,O01,S014,655.658264,109.2835966,23.0052097,466.9473876953125,-2.7347223223697767,1
OS000263,A,cruise,O01,S014,665.658264,109.2835966,23.0052097,441.9473876953125,-2.732454553322924,1
OS000264,A,cruise,O01,S014,675.658264,109.2835966,23.0052097,416.9473876953125,-2.7303705642519986,1
OS000265,A,cruise,O01,S014,685.658264,109.2835966,23.0052097,391.9473876953125,-2.728470620385991,1
OS000266,A,cruise,O01,S014,695.658264,109.2835966,23.0052097,366.9473876953125,-2.726754963789489,1
OS000267,A,handover,O01,S014,702.037219,109.2835966,23.0052097,351.0,-2.725756927868062,1
OS000268,A,cruise,O01,S015,478.033085,109.20554005317919,23.035447619688092,571.7992553710938,-0.05784743495985367,1
OS000269,A,cruise,O01,S015,488.033085,109.20477303357856,23.036263926345306,571.7992553710938,-0.3142807750262051,1
OS000270,A,cruise,O01,S015,498.033085,109.20400601397793,23.03708023300252,571.7992553710938,-0.5634366643688367,1
OS000271,A,cruise,O01,S015,508.033085,109.2032389943773,23.037896539659737,571.7992553710938,-0.8057126540279853,1
OS000272,A,cruise,O01,S015,518.033085,109.20247197477667,23.03871284631695,571.7992553710938,-1.0414749076529688,1
OS000273,A,cruise,O01,S015,528.033085,109.20170495517604,23.039529152974165,571.7992553710938,-1.2710613875414225,1
OS000274,A,cruise,O01,S015,538.033085,109.20093793557541,23.040345459631382,571.7992553710938,-1.4947846506725284,1
OS000275,A,cruise,O01,S015,548.033085,109.20017091597478,23.041161766288596,571.7992553710938,-1.7129343100182552,1
OS000276,A,cruise,O01,S015,558.033085,109.19940389637415,23.04197807294581,571.7992553710938,-1.9257792075956957,1
OS000277,A,cruise,O01,S015,568.033085,109.19863687677352,23.042794379603027,571.7992553710938,-2.1335693384426406,1
OS000278,A,cruise,O01,S015,578.033085,109.19786985717289,23.04361068626024,571.7992553710938,-2.3365375586984385,1
OS000279,A,cruise,O01,S015,588.033085,109.19710283757226,23.044426992917455,571.7992553710938,-2.5349011059776814,1
OS000280,A,cruise,O01,S015,598.033085,109.19633581797163,23.045243299574672,571.7992553710938,-2.7288629560502216,1
OS000281,A,cruise,O01,S015,608.033085,109.195568798371,23.046059606231886,571.7992553710938,-2.9186130363730314,1
OS000282,A,cruise,O01,S015,618.033085,109.19480177877037,23.0468759128891,571.7992553710938,-3.1043293140968444,1
OS000283,A,cruise,O01,S015,628.033085,109.19403475916974,23.047692219546317,571.7992553710938,-3.286178773699234,1
OS000284,A,cruise,O01,S015,638.033085,109.19326773956911,23.04850852620353,571.7992553710938,-3.464318297329271,1
OS000285,A,cruise,O01,S015,648.033085,109.19250071996848,23.049324832860744,571.7992553710938,-3.638895459186557,1
OS000286,A,cruise,O01,S015,649.625221,109.1923786,23.0494548,571.7992553710938,-3.666371127136273,1
OS000287,A,cruise,O01,S015,659.625221,109.1923786,23.0494548,546.7992553710938,-3.6639156435516043,1
OS000288,A,cruise,O01,S015,669.625221,109.1923786,23.0494548,521.7992553710938,-3.6616080377450686,1
OS000289,A,cruise,O01,S015,679.625221,109.1923786,23.0494548,496.79925537109375,-3.659448546275371,1
OS000290,A,handover,O01,S015,688.544923,109.1923786,23.0494548,474.5,-3.657647502294523,1
OS000291,A,cruise,S001,S002,121.748281,109.24659346009635,23.04165307161902,309.2448425292969,-0.15029334691141116,1
OS000292,A,cruise,S001,S002,131.748281,109.24701365510839,23.042660618071398,309.2448425292969,-0.4049954759479135,1
OS000293,A,cruise,S001,S002,141.748281,109.24743385012044,23.043668164523776,309.2448425292969,-0.6524654681827542,1
OS000294,A,cruise,S001,S002,151.748281,109.24785404513248,23.044675710976154,309.2448425292969,-0.8931014140870559,1
OS000295,A,cruise,S001,S002,161.748281,109.24827424014453,23.045683257428532,309.2448425292969,-1.1272695133377226,1
OS000296,A,cruise,S001,S002,171.748281,109.24869443515657,23.04669080388091,309.2448425292969,-1.3553073826985127,1
OS000297,A,cruise,S001,S002,181.748281,109.24911463016862,23.047698350333285,309.2448425292969,-1.5775269470726414,1
OS000298,A,cruise,S001,S002,191.748281,109.24953482518066,23.048705896785663,309.2448425292969,-1.7942169750231045,1
OS000299,A,cruise,S001,S002,201.748281,109.2499550201927,23.04971344323804,309.2448425292969,-2.005645309836865,1
OS000300,A,cruise,S001,S002,211.748281,109.25037521520474,23.05072098969042,309.2448425292969,-2.2120608388559617,1
OS000301,A,cruise,S001,S002,221.748281,109.2507954102168,23.051728536142797,309.2448425292969,-2.4136952369956077,1
OS000302,A,cruise,S001,S002,231.748281,109.25121560522884,23.052736082595175,309.2448425292969,-2.610764514746549,1
OS000303,A,cruise,S001,S002,241.748281,109.25163580024088,23.053743629047553,309.2448425292969,-2.8034703963510026,1
OS000304,A,cruise,S001,S002,251.748281,109.25205599525292,23.05475117549993,309.2448425292969,-2.9920015499670995,1
OS000305,A,cruise,S001,S002,261.748281,109.25247619026497,23.055758721952305,309.2448425292969,-3.1765346884709373,1
OS000306,A,cruise,S001,S002,271.748281,109.25289638527701,23.056766268404683,309.2448425292969,-3.357235556847016,1
OS000307,A,cruise,S001,S002,281.748281,109.25331658028905,23.05777381485706,309.2448425292969,-3.5342598198860316,1
OS000308,A,cruise,S001,S002,291.748281,109.25373677530109,23.05878136130944,309.2448425292969,-3.7077538620022636,1
OS000309,A,cruise,S001,S002,301.748281,109.25415697031315,23.059788907761817,309.2448425292969,-3.8778555093963547,1
OS000310,A,cruise,S001,S002,311.748281,109.25457716532519,23.060796454214195,309.2448425292969,-4.0446946834179585,1
OS000311,A,cruise,S001,S002,321.748281,109.25499736033723,23.061804000666573,309.2448425292969,-4.208393992845828,1
OS000312,A,cruise,S001,S002,331.748281,109.25541755534927,23.06281154711895,309.2448425292969,-4.369069271788476,1
OS000313,A,cruise,S001,S002,341.748281,109.25583775036132,23.06381909357133,309.2448425292969,-4.526830069090948,1
OS000314,A,cruise,S001,S002,351.748281,109.25625794537336,23.064826640023703,309.2448425292969,-4.6817800943857435,1
OS000315,A,cruise,S001,S002,361.748281,109.2566781403854,23.06583418647608,309.2448425292969,-4.834017625323725,1
OS000316,A,cruise,S001,S002,371.748281,109.25709833539744,23.06684173292846,309.2448425292969,-4.983635879945794,1
OS000317,A,cruise,S001,S002,381.748281,109.2575185304095,23.067849279380837,309.2448425292969,-5.130723357729451,1
OS000318,A,cruise,S001,S002,391.748281,109.25793872542154,23.068856825833215,309.2448425292969,-5.275364152403142,1
OS000319,A,cruise,S001,S002,401.748281,109.25835892043358,23.069864372285593,309.2448425292969,-5.417638239296423,1
OS000320,A,cruise,S001,S002,406.3409,109.2585519,23.0703271,309.2448425292969,-5.482207291600503,1
OS000321,A,cruise,S001,S002,416.3409,109.2585519,23.0703271,284.2448425292969,-5.481622094343265,1
OS000322,A,cruise,S001,S002,426.3409,109.2585519,23.0703271,259.2448425292969,-5.4811349948738695,1
OS000323,A,cruise,S001,S002,436.3409,109.2585519,23.0703271,234.24484252929688,-5.480746026211207,1
OS000324,A,handover,S001,S002,442.238837,109.2585519,23.0703271,219.5,-5.4805626320845136,1
OS000325,A,cruise,S001,S003,433.981466,109.20704986917286,23.036841800550935,555.9443969726562,-0.10221651022808942,1
OS000326,A,cruise,S001,S003,443.981466,109.20588270688812,23.036946610246126,555.9443969726562,-0.2800293359465229,1
OS000327,A,cruise,S001,S003,453.981466,109.20471554460337,23.037051419941317,555.9443969726562,-0.45804574829841727,1
OS000328,A,cruise,S001,S003,463.981466,109.20354838231863,23.03715622963651,555.9443969726562,-0.6359608577283495,1
OS000329,A,cruise,S001,S003,473.981466,109.20238122003389,23.0372610393317,555.9443969726562,-0.8135055000368965,1
OS000330,A,cruise,S001,S003,483.981466,109.20121405774914,23.03736584902689,555.9443969726562,-0.9904432575411306,1
OS000331,A,cruise,S001,S003,493.981466,109.20004689546438,23.037470658722082,555.9443969726562,-1.1665675605107992,1
OS000332,A,cruise,S001,S003,503.981466,109.19887973317964,23.037575468417273,555.9443969726562,-1.3416989113925126,1
OS000333,A,cruise,S001,S003,513.981466,109.1977125708949,23.037680278112465,555.9443969726562,-1.515682260429685,1
OS000334,A,cruise,S001,S003,523.981466,109.19654540861015,23.037785087807656,555.9443969726562,-1.6883845500960604,1
OS000335,A,cruise,S001,S003,533.981466,109.1953782463254,23.037889897502847,555.9443969726562,-1.8596924371956618,1
OS000336,A,cruise,S001,S003,543.981466,109.19421108404066,23.037994707198038,555.9443969726562,-2.029510194903054,1
OS000337,A,cruise,S001,S003,553.981466,109.19304392175592,23.03809951689323,555.9443969726562,-2.197757792185456,1
OS000338,A,cruise,S001,S003,563.981466,109.19187675947117,23.038204326588424,555.9443969726562,-2.36436914462152,1
OS000339,A,cruise,S001,S003,573.981466,109.19070959718643,23.038309136283615,555.9443969726562,-2.5292905282842355,1
OS000340,A,cruise,S001,S003,583.981466,109.18954243490167,23.038413945978807,555.9443969726562,-2.692479146907232,1
OS000341,A,cruise,S001,S003,593.981466,109.18837527261692,23.038518755673998,555.9443969726562,-2.8539018417024664,1
OS000342,A,cruise,S001,S003,603.981466,109.18720811033218,23.03862356536919,555.9443969726562,-3.013533932930585,1
OS000343,A,cruise,S001,S003,613.981466,109.18604094804743,23.03872837506438,555.9443969726562,-3.17135818230102,1
OS000344,A,cruise,S001,S003,623.981466,109.18487378576269,23.03883318475957,555.9443969726562,-3.327363865632435,1
OS000345,A,cruise,S001,S003,633.981466,109.18370662347795,23.038937994454763,555.9443969726562,-3.481545945633826,1
OS000346,A,cruise,S001,S003,643.981466,109.1825394611932,23.039042804149954,555.9443969726562,-3.63390433526736,1
OS000347,A,cruise,S001,S003,653.981466,109.18137229890846,23.039147613845145,555.9443969726562,-3.784443242786338,1
OS000348,A,cruise,S001,S003,663.981466,109.1802051366237,23.039252423540336,555.9443969726562,-3.9331705902145018,1
OS000349,A,cruise,S001,S003,673.981466,109.17903797433895,23.039357233235528,555.9443969726562,-4.08009749770298,1
OS000350,A,cruise,S001,S003,683.981466,109.17787081205421,23.03946204293072,555.9443969726562,-4.225237826885078,1
OS000351,A,cruise,S001,S003,693.981466,109.17670364976946,23.03956685262591,555.9443969726562,-4.368607776929025,1
OS000352,A,cruise,S001,S003,703.981466,109.17553648748472,23.0396716623211,555.9443969726562,-4.510225527637019,1
OS000353,A,cruise,S001,S003,713.981466,109.17436932519998,23.039776472016293,555.9443969726562,-4.650110924468862,1
OS000354,A,cruise,S001,S003,723.981466,109.17320216291523,23.039881281711484,555.9443969726562,-4.788285200888268,1
OS000355,A,cruise,S001,S003,733.981466,109.17203500063049,23.03998609140668,555.9443969726562,-4.9247707339016245,1
OS000356,A,cruise,S001,S003,743.981466,109.17086783834573,23.04009090110187,555.9443969726562,-5.0595908290968765,1
OS000357,A,cruise,S001,S003,753.981466,109.16970067606098,23.04019571079706,555.9443969726562,-5.192769531870169,1
OS000358,A,cruise,S001,S003,761.20305,109.1688578,23.0402714,555.9443969726562,-5.287938849396198,1
OS000359,A,cruise,S001,S003,771.20305,109.1688578,23.0402714,530.9443969726562,-5.286313753696362,1
OS000360,A,cruise,S001,S003,781.20305,109.1688578,23.0402714,505.94439697265625,-5.284790766798665,1
OS000361,A,cruise,S001,S003,791.20305,109.1688578,23.0402714,480.94439697265625,-5.283369996368492,1
OS000362,A,cruise,S001,S003,801.20305,109.1688578,23.0402714,455.94439697265625,-5.282051542924705,1
OS000363,A,cruise,S001,S003,811.20305,109.1688578,23.0402714,430.94439697265625,-5.280835499815964,1
OS000364,A,cruise,S001,S003,821.20305,109.1688578,23.0402714,405.94439697265625,-5.279721953198774,1
OS000365,A,cruise,S001,S003,831.20305,109.1688578,23.0402714,380.94439697265625,-5.278710982017159,1
OS000366,A,cruise,S001,S003,841.20305,109.1688578,23.0402714,355.94439697265625,-5.2778026579840684,1
OS000367,A,handover,S001,S003,848.180809,109.1688578,23.0402714,338.5,-5.277229687361327,1
OS000368,A,cruise,S001,S004,284.925913,109.24065429034276,23.05613115992293,408.7777404785156,-2.6953110417933033,1
OS000369,A,cruise,S001,S004,294.925913,109.24053154702575,23.057204419919263,408.7777404785156,-2.8783203430010644,1
OS000370,A,cruise,S001,S004,304.925913,109.24040880370875,23.05827767991559,408.7777404785156,-3.0578823746116655,1
OS000371,A,cruise,S001,S004,314.925913,109.24028606039174,23.059350939911923,408.7777404785156,-3.234110640441685,1
OS000372,A,cruise,S001,S004,324.925913,109.24016331707472,23.06042419990825,408.7777404785156,-3.407114084389491,1
OS000373,A,cruise,S001,S004,334.925913,109.24004057375771,23.061497459904583,408.7777404785156,-3.5769972356061857,1
OS000374,A,cruise,S001,S004,344.925913,109.2399178304407,23.06257071990091,408.7777404785156,-3.7438603621757665,1
OS000375,A,cruise,S001,S004,354.925913,109.23979508712368,23.063643979897243,408.7777404785156,-3.907799629763133,1
OS000376,A,cruise,S001,S004,364.925913,109.23967234380667,23.06471723989357,408.7777404785156,-4.068907262421078,1
OS000377,A,cruise,S001,S004,374.925913,109.23954960048967,23.065790499889903,408.7777404785156,-4.227271703415454,1
OS000378,A,cruise,S001,S004,384.925913,109.23942685717266,23.066863759886232,408.7777404785156,-4.382977774408019,1
OS000379,A,cruise,S001,S004,394.925913,109.23930411385564,23.067937019882564,408.7777404785156,-4.536106831760918,1
OS000380,A,cruise,S001,S004,404.925913,109.23918137053863,23.069010279878892,408.7777404785156,-4.686736919025364,1
OS000381,A,cruise,S001,S004,414.925913,109.23905862722162,23.07008353987522,408.7777404785156,-4.834942914956969,1
OS000382,A,cruise,S001,S004,424.925913,109.23893588390462,23.071156799871552,408.7777404785156,-4.98079667658503,1
OS000383,A,cruise,S001,S004,434.925913,109.2388131405876,23.07223005986788,408.7777404785156,-5.124367177032653,1
OS000384,A,cruise,S001,S004,444.925913,109.23869039727059,23.073303319864213,408.7777404785156,-5.265720637916303,1
OS000385,A,cruise,S001,S004,454.925913,109.23856765395358,23.07437657986054,408.7777404785156,-5.404920656231951,1
OS000386,A,cruise,S001,S004,464.925913,109.23844491063657,23.075449839856873,408.7777404785156,-5.542028325743374,1
OS000387,A,cruise,S001,S004,474.925913,109.23832216731955,23.0765230998532,408.7777404785156,-5.677102352910097,1
OS000388,A,cruise,S001,S004,484.925913,109.23819942400254,23.077596359849533,408.7777404785156,-5.810199167478075,1
OS000389,A,cruise,S001,S004,487.209052,109.2381714,23.0778414,408.7777404785156,-5.8403154647654105,1
OS000390,A,cruise,S001,S004,497.209052,109.2381714,23.0778414,383.7777404785156,-5.839416686779074,1
OS000391,A,cruise,S001,S004,507.209052,109.2381714,23.0778414,358.7777404785156,-5.838608141920631,1
OS000392,A,cruise,S001,S004,517.209052,109.2381714,23.0778414,333.7777404785156,-5.83788988062895,1
OS000393,A,cruise,S001,S004,527.209052,109.2381714,23.0778414,308.7777404785156,-5.837261947729189,1
OS000394,A,cruise,S001,S004,537.209052,109.2381714,23.0778414,283.7777404785156,-5.836724382423483,1
OS000395,A,cruise,S001,S004,547.209052,109.2381714,23.0778414,258.7777404785156,-5.83627721828276,1
OS000396,A,cruise,S001,S004,557.209052,109.2381714,23.0778414,233.77774047851562,-5.8359204832398035,1
OS000397,A,handover,S001,S004,559.400148,109.2381714,23.0778414,228.3,-5.835854399120336,1
OS000398,A,cruise,S001,S005,154.046,109.23651740670665,23.04372905945073,316.13800048828125,-0.013622653546008223,1
OS000399,A,cruise,S001,S005,164.046,109.23590699822545,23.044650546673523,316.13800048828125,-0.2148185405033871,1
OS000400,A,cruise,S001,S005,174.046,109.23529658974424,23.045572033896317,316.13800048828125,-0.4143754482664974,1
OS000401,A,cruise,S001,S005,184.046,109.23468618126303,23.04649352111911,316.13800048828125,-0.6121108963396011,1
OS000402,A,cruise,S001,S005,194.046,109.23407577278181,23.047415008341904,316.13800048828125,-0.8078743387093255,1
OS000403,A,cruise,S001,S005,204.046,109.2334653643006,23.048336495564698,316.13800048828125,-1.0015431993320334,1
OS000404,A,cruise,S001,S005,214.046,109.23285495581939,23.049257982787488,316.13800048828125,-1.1930193107941989,1
OS000405,A,cruise,S001,S005,224.046,109.23224454733817,23.05017947001028,316.13800048828125,-1.3822257338173785,1
