task_id,box_id,delivery_offset_s,deadline_s
R000378,B005,1248.9,inf
R000378,B006,1248.9,inf
R000378,B014,1248.9,inf
R000378,B015,1248.9,inf
R000379,B001,1182.9,3600.0
R000379,B003,1182.9,3600.0
R000379,B004,1182.9,inf
R000379,B005,1182.9,inf
R000379,B006,1182.9,inf
R000379,B011,1182.9,inf
R000380,B001,1248.9,3600.0
R000380,B003,1248.9,3600.0
R000380,B004,1248.9,inf
R000380,B005,1248.9,inf
R000380,B006,1248.9,inf
R000380,B011,1248.9,inf
R000380,B014,1248.9,inf
R000381,B001,1314.9,3600.0
R000381,B003,1314.9,3600.0
R000381,B004,1314.9,inf
R000381,B005,1314.9,inf
R000381,B006,1314.9,inf
R000381,B011,1314.9,inf
R000381,B014,1314.9,inf
R000381,B015,1314.9,inf
R000382,B001,1248.9,3600.0
R000382,B003,1248.9,3600.0
R000382,B004,1248.9,inf
R000382,B005,1248.9,inf
R000382,B006,1248.9,inf
R000382,B011,1248.9,inf
R000382,B012,1248.9,inf
R000383,B001,1182.9,3600.0
R000383,B003,1182.9,3600.0
R000383,B004,1182.9,inf
R000383,B005,1182.9,inf
R000383,B006,1182.9,inf
R000383,B007,1182.9,inf
R000384,B001,1248.9,3600.0
R000384,B003,1248.9,3600.0
R000384,B004,1248.9,inf
R000384,B005,1248.9,inf
R000384,B006,1248.9,inf
R000384,B007,1248.9,inf
R000384,B014,1248.9,inf
R000385,B001,918.9,3600.0
R000385,B002,918.9,inf
R000386,B001,984.9,3600.0
R000386,B002,984.9,inf
R000386,B014,984.9,inf
R000387,B001,1050.9,3600.0
R000387,B002,1050.9,inf
R000387,B014,1050.9,inf
R000387,B015,1050.9,inf
R000388,B001,984.9,3600.0
R000388,B002,984.9,inf
R000388,B011,984.9,inf
R000389,B001,1050.9,3600.0
R000389,B002,1050.9,inf
R000389,B011,1050.9,inf
R000389,B014,1050.9,inf
R000390,B001,1116.9,3600.0
R000390,B002,1116.9,inf
R000390,B011,1116.9,inf
R000390,B014,1116.9,inf
R000390,B015,1116.9,inf
R000391,B001,1050.9,3600.0
R000391,B002,1050.9,inf
R000391,B011,1050.9,inf
R000391,B012,1050.9,inf
R000392,B001,1116.9,3600.0
R000392,B002,1116.9,inf
R000392,B011,1116.9,inf
R000392,B012,1116.9,inf
R000392,B014,1116.9,inf
R000393,B001,1182.9,3600.0
R000393,B002,1182.9,inf
R000393,B011,1182.9,inf
R000393,B012,1182.9,inf
R000393,B014,1182.9,inf
R000393,B015,1182.9,inf
R000394,B001,1116.9,3600.0
R000394,B002,1116.9,inf
R000394,B011,1116.9,inf
R000394,B012,1116.9,inf
R000394,B013,1116.9,inf
R000395,B001,1182.9,3600.0
R000395,B002,1182.9,inf
R000395,B011,1182.9,inf
R000395,B012,1182.9,inf
R000395,B013,1182.9,inf
R000395,B014,1182.9,inf
R000396,B001,1248.9,3600.0
R000396,B002,1248.9,inf
R000396,B011,1248.9,inf
R000396,B012,1248.9,inf
R000396,B013,1248.9,inf
R000396,B014,1248.9,inf
R000396,B015,1248.9,inf
R000397,B001,984.9,3600.0
R000397,B002,984.9,inf
R000397,B003,984.9,3600.0
R000398,B001,1050.9,3600.0
R000398,B002,1050.9,inf
R000398,B003,1050.9,3600.0
R000398,B014,1050.9,inf
R000399,B001,1116.9,3600.0
R000399,B002,1116.9,inf
R000399,B003,1116.9,3600.0
R000399,B014,1116.9,inf
R000399,B015,1116.9,inf
R000400,B001,1050.9,3600.0
R000400,B002,1050.9,inf
R000400,B003,1050.9,3600.0
R000400,B011,1050.9,inf
R000401,B001,1116.9,3600.0
R000401,B002,1116.9,inf
R000401,B003,1116.9,3600.0
R000401,B011,1116.9,inf
R000401,B014,1116.9,inf
R000409,B001,1050.9,3600.0
R000409,B002,1050.9,inf
R000409,B003,1050.9,3600.0
R000409,B004,1050.9,inf
R000410,B001,1116.9,3600.0
R000410,B002,1116.9,inf
R000410,B003,1116.9,3600.0
R000410,B004,1116.9,inf
R000410,B014,1116.9,inf
R000421,B001,1116.9,3600.0
R000421,B002,1116.9,inf
R000421,B003,1116.9,3600.0
R000421,B004,1116.9,inf
R000421,B005,1116.9,inf
R000423,B001,1248.9,3600.0
R000423,B002,1248.9,inf
R000423,B003,1248.9,3600.0
R000423,B004,1248.9,inf
R000423,B005,1248.9,inf
R000423,B014,1248.9,inf
R000423,B015,1248.9,inf
R000432,B001,1182.9,3600.0
R000432,B002,1182.9,inf
R000432,B003,1182.9,3600.0
R000432,B004,1182.9,inf
R000432,B005,1182.9,inf
R000432,B006,1182.9,inf
R000433,B001,1248.9,3600.0
R000433,B002,1248.9,inf
R000433,B003,1248.9,3600.0
R000433,B004,1248.9,inf
R000433,B005,1248.9,inf
R000433,B006,1248.9,inf
R000433,B014,1248.9,inf
R000438,B001,1248.9,3600.0
R000438,B002,1248.9,inf
R000438,B003,1248.9,3600.0
R000438,B004,1248.9,inf
R000438,B005,1248.9,inf
R000438,B006,1248.9,inf
R000438,B007,1248.9,inf
R000439,B023,1158.9,inf
R000440,B021,1158.9,inf
R000441,B021,1224.9,inf
R000441,B023,1224.9,inf
R000442,B021,1224.9,inf
R000442,B022,1224.9,inf
R000443,B021,1290.9,inf
R000443,B022,1290.9,inf
R000443,B023,1290.9,inf
R000444,B017,1158.9,3600.0
R000445,B017,1224.9,3600.0
R000445,B023,1224.9,inf
R000446,B017,1224.9,3600.0
R000446,B021,1224.9,inf
R000447,B017,1290.9,3600.0
R000447,B021,1290.9,inf
R000447,B023,1290.9,inf
R000448,B017,1290.9,3600.0
R000448,B021,1290.9,inf
R000448,B022,1290.9,inf
R000449,B017,1356.9,3600.0
R000449,B021,1356.9,inf
R000449,B022,1356.9,inf
R000449,B023,1356.9,inf
R000450,B017,1224.9,3600.0
R000450,B018,1224.9,inf
R000451,B017,1290.9,3600.0
R000451,B018,1290.9,inf
R000451,B023,1290.9,inf
R000452,B017,1290.9,3600.0
R000452,B018,1290.9,inf
R000452,B021,1290.9,inf
R000453,B017,1356.9,3600.0
R000453,B018,1356.9,inf
R000453,B021,1356.9,inf
R000453,B023,1356.9,inf
R000454,B017,1356.9,3600.0
R000454,B018,1356.9,inf
R000454,B021,1356.9,inf
R000454,B022,1356.9,inf
R000456,B017,1290.9,3600.0
R000456,B018,1290.9,inf
R000456,B019,1290.9,inf
R000457,B017,1356.9,3600.0
R000457,B018,1356.9,inf
R000457,B019,1356.9,inf
R000457,B023,1356.9,inf
R000458,B017,1356.9,3600.0
R000458,B018,1356.9,inf
R000458,B019,1356.9,inf
R000458,B021,1356.9,inf
R000459,B017,1422.9,3600.0
R000459,B018,1422.9,inf
R000459,B019,1422.9,inf
R000459,B021,1422.9,inf
R000459,B023,1422.9,inf
R000460,B017,1422.9,3600.0
R000460,B018,1422.9,inf
R000460,B019,1422.9,inf
R000460,B021,1422.9,inf
R000460,B022,1422.9,inf
R000461,B017,1488.9,3600.0
R000461,B018,1488.9,inf
R000461,B019,1488.9,inf
R000461,B021,1488.9,inf
R000461,B022,1488.9,inf
R000461,B023,1488.9,inf
R000462,B017,1356.9,3600.0
R000462,B018,1356.9,inf
R000462,B019,1356.9,inf
R000462,B020,1356.9,inf
R000463,B017,1422.9,3600.0
R000463,B018,1422.9,inf
R000463,B019,1422.9,inf
R000463,B020,1422.9,inf
R000463,B023,1422.9,inf
R000464,B017,1422.9,3600.0
R000464,B018,1422.9,inf
R000464,B019,1422.9,inf
R000464,B020,1422.9,inf
R000464,B021,1422.9,inf
R000465,B016,1158.9,3600.0
R000466,B016,1224.9,3600.0
R000466,B023,1224.9,inf
R000467,B016,1224.9,3600.0
R000467,B021,1224.9,inf
R000468,B016,1290.9,3600.0
R000468,B021,1290.9,inf
R000468,B023,1290.9,inf
R000469,B016,1290.9,3600.0
R000469,B021,1290.9,inf
R000469,B022,1290.9,inf
R000470,B016,1356.9,3600.0
R000470,B021,1356.9,inf
R000470,B022,1356.9,inf
R000470,B023,1356.9,inf
R000471,B016,1224.9,3600.0
R000471,B017,1224.9,3600.0
R000472,B016,1290.9,3600.0
R000472,B017,1290.9,3600.0
R000472,B023,1290.9,inf
R000473,B016,1290.9,3600.0
R000473,B017,1290.9,3600.0
R000473,B021,1290.9,inf
R000475,B016,1356.9,3600.0
R000475,B017,1356.9,3600.0
R000475,B021,1356.9,inf
R000475,B022,1356.9,inf
R000477,B016,1290.9,3600.0
R000477,B017,1290.9,3600.0
R000477,B018,1290.9,inf
R000478,B016,1356.9,3600.0
R000478,B017,1356.9,3600.0
R000478,B018,1356.9,inf
R000478,B023,1356.9,inf
R000479,B016,1356.9,3600.0
R000479,B017,1356.9,3600.0
R000479,B018,1356.9,inf
R000479,B021,1356.9,inf
R000483,B016,1356.9,3600.0
R000483,B017,1356.9,3600.0
R000483,B018,1356.9,inf
R000483,B019,1356.9,inf
R000484,B016,1422.9,3600.0
R000484,B017,1422.9,3600.0
R000484,B018,1422.9,inf
R000484,B019,1422.9,inf
R000484,B023,1422.9,inf
R000487,B016,1488.9,3600.0
R000487,B017,1488.9,3600.0
R000487,B018,1488.9,inf
R000487,B019,1488.9,inf
R000487,B021,1488.9,inf
R000487,B022,1488.9,inf
R000489,B016,1422.9,3600.0
R000489,B017,1422.9,3600.0
R000489,B018,1422.9,inf
R000489,B019,1422.9,inf
R000489,B020,1422.9,inf
R000490,B016,1488.9,3600.0
R000490,B017,1488.9,3600.0
R000490,B018,1488.9,inf
R000490,B019,1488.9,inf
R000490,B020,1488.9,inf
R000490,B023,1488.9,inf
R000491,B016,1488.9,3600.0
R000491,B017,1488.9,3600.0
R000491,B018,1488.9,inf
R000491,B019,1488.9,inf
R000491,B020,1488.9,inf
R000491,B021,1488.9,inf
R000492,B031,1315.4,inf
R000493,B029,1315.4,inf
R000494,B029,1381.4,inf
R000494,B031,1381.4,inf
R000495,B029,1381.4,inf
R000495,B030,1381.4,inf
R000496,B029,1447.4,inf
R000496,B030,1447.4,inf
R000496,B031,1447.4,inf
R000497,B025,1315.4,7200.0
R000498,B025,1381.4,7200.0
R000498,B031,1381.4,inf
R000499,B025,1381.4,7200.0
R000499,B029,1381.4,inf
R000500,B025,1447.4,7200.0
R000500,B029,1447.4,inf
R000500,B031,1447.4,inf
R000501,B025,1447.4,7200.0
R000501,B029,1447.4,inf
R000501,B030,1447.4,inf
R000502,B025,1513.4,7200.0
R000502,B029,1513.4,inf
R000502,B030,1513.4,inf
R000502,B031,1513.4,inf
R000503,B025,1381.4,7200.0
R000503,B026,1381.4,inf
R000504,B025,1447.4,7200.0
R000504,B026,1447.4,inf
R000504,B031,1447.4,inf
R000505,B025,1447.4,7200.0
R000505,B026,1447.4,inf
R000505,B029,1447.4,inf
R000506,B025,1513.4,7200.0
R000506,B026,1513.4,inf
R000506,B029,1513.4,inf
R000506,B031,1513.4,inf
R000507,B025,1513.4,7200.0
R000507,B026,1513.4,inf
R000507,B029,1513.4,inf
R000507,B030,1513.4,inf
R000508,B025,1579.4,7200.0
R000508,B026,1579.4,inf
R000508,B029,1579.4,inf
R000508,B030,1579.4,inf
R000508,B031,1579.4,inf
R000509,B025,1447.4,7200.0
R000509,B026,1447.4,inf
R000509,B027,1447.4,inf
R000510,B025,1513.4,7200.0
R000510,B026,1513.4,inf
R000510,B027,1513.4,inf
R000510,B031,1513.4,inf
R000511,B025,1513.4,7200.0
R000511,B026,1513.4,inf
R000511,B027,1513.4,inf
R000511,B029,1513.4,inf
R000512,B025,1579.4,7200.0
R000512,B026,1579.4,inf
R000512,B027,1579.4,inf
R000512,B029,1579.4,inf
R000512,B031,1579.4,inf
R000513,B025,1579.4,7200.0
R000513,B026,1579.4,inf
R000513,B027,1579.4,inf
R000513,B029,1579.4,inf
R000513,B030,1579.4,inf
R000514,B025,1645.4,7200.0
R000514,B026,1645.4,inf
R000514,B027,1645.4,inf
R000514,B029,1645.4,inf
R000514,B030,1645.4,inf
R000514,B031,1645.4,inf
R000515,B025,1513.4,7200.0
R000515,B026,1513.4,inf
R000515,B027,1513.4,inf
R000515,B028,1513.4,inf
R000516,B025,1579.4,7200.0
R000516,B026,1579.4,inf
R000516,B027,1579.4,inf
R000516,B028,1579.4,inf
R000516,B031,1579.4,inf
R000517,B025,1579.4,7200.0
R000517,B026,1579.4,inf
R000517,B027,1579.4,inf
R000517,B028,1579.4,inf
R000517,B029,1579.4,inf
R000518,B024,1315.4,7200.0
R000519,B024,1381.4,7200.0
R000519,B031,1381.4,inf
R000520,B024,1381.4,7200.0
R000520,B029,1381.4,inf
R000521,B024,1447.4,7200.0
R000521,B029,1447.4,inf
R000521,B031,1447.4,inf
R000522,B024,1447.4,7200.0
R000522,B029,1447.4,inf
R000522,B030,1447.4,inf
R000523,B024,1513.4,7200.0
R000523,B029,1513.4,inf
R000523,B030,1513.4,inf
R000523,B031,1513.4,inf
R000524,B024,1381.4,7200.0
R000524,B025,1381.4,7200.0
R000525,B024,1447.4,7200.0
R000525,B025,1447.4,7200.0
R000525,B031,1447.4,inf
R000526,B024,1447.4,7200.0
R000526,B025,1447.4,7200.0
R000526,B029,1447.4,inf
R000528,B024,1513.4,7200.0
R000528,B025,1513.4,7200.0
R000528,B029,1513.4,inf
R000528,B030,1513.4,inf
R000530,B024,1447.4,7200.0
R000530,B025,1447.4,7200.0
R000530,B026,1447.4,inf
R000534,B024,1579.4,7200.0
R000534,B025,1579.4,7200.0
R000534,B026,1579.4,inf
R000534,B029,1579.4,inf
R000534,B030,1579.4,inf
R000536,B024,1513.4,7200.0
R000536,B025,1513.4,7200.0
R000536,B026,1513.4,inf
R000536,B027,1513.4,inf
R000540,B024,1645.4,7200.0
R000540,B025,1645.4,7200.0
R000540,B026,1645.4,inf
R000540,B027,1645.4,inf
R000540,B029,1645.4,inf
R000540,B030,1645.4,inf
R000542,B024,1579.4,7200.0
R000542,B025,1579.4,7200.0
R000542,B026,1579.4,inf
R000542,B027,1579.4,inf
R000542,B028,1579.4,inf
R000543,B024,1645.4,7200.0
R000543,B025,1645.4,7200.0
R000543,B026,1645.4,inf
R000543,B027,1645.4,inf
R000543,B028,1645.4,inf
R000543,B031,1645.4,inf
R000544,B024,1645.4,7200.0
R000544,B025,1645.4,7200.0
R000544,B026,1645.4,inf
R000544,B027,1645.4,inf
R000544,B028,1645.4,inf
R000544,B029,1645.4,inf
R000545,B037,1255.6,inf
R000546,B036,1255.6,inf
R000547,B036,1321.6,inf
R000547,B037,1321.6,inf
R000548,B033,1255.6,7200.0
R000549,B033,1321.6,7200.0
R000549,B037,1321.6,inf
R000550,B033,1321.6,7200.0
R000550,B036,1321.6,inf
R000551,B033,1387.6,7200.0
R000551,B036,1387.6,inf
R000551,B037,1387.6,inf
R000552,B033,1321.6,7200.0
R000552,B034,1321.6,inf
R000553,B033,1387.6,7200.0
R000553,B034,1387.6,inf
R000553,B037,1387.6,inf
R000554,B033,1387.6,7200.0
R000554,B034,1387.6,inf
R000554,B036,1387.6,inf
R000555,B033,1453.6,7200.0
R000555,B034,1453.6,inf
R000555,B036,1453.6,inf
R000555,B037,1453.6,inf
R000556,B033,1387.6,7200.0
R000556,B034,1387.6,inf
R000556,B035,1387.6,inf
R000557,B033,1453.6,7200.0
R000557,B034,1453.6,inf
R000557,B035,1453.6,inf
R000557,B037,1453.6,inf
R000558,B033,1453.6,7200.0
R000558,B034,1453.6,inf
R000558,B035,1453.6,inf
R000558,B036,1453.6,inf
R000559,B033,1519.6,7200.0
R000559,B034,1519.6,inf
R000559,B035,1519.6,inf
R000559,B036,1519.6,inf
R000559,B037,1519.6,inf
R000560,B032,1255.6,7200.0
R000561,B032,1321.6,7200.0
R000561,B037,1321.6,inf
R000562,B032,1321.6,7200.0
R000562,B036,1321.6,inf
R000563,B032,1387.6,7200.0
R000563,B036,1387.6,inf
R000563,B037,1387.6,inf
R000564,B032,1321.6,7200.0
R000564,B033,1321.6,7200.0
R000565,B032,1387.6,7200.0
R000565,B033,1387.6,7200.0
R000565,B037,1387.6,inf
R000566,B032,1387.6,7200.0
R000566,B033,1387.6,7200.0
R000566,B036,1387.6,inf
R000567,B032,1453.6,7200.0
R000567,B033,1453.6,7200.0
R000567,B036,1453.6,inf
R000567,B037,1453.6,inf
R000568,B032,1387.6,7200.0
R000568,B033,1387.6,7200.0
R000568,B034,1387.6,inf
R000569,B032,1453.6,7200.0
R000569,B033,1453.6,7200.0
R000569,B034,1453.6,inf
R000569,B037,1453.6,inf
R000571,B032,1519.6,7200.0
R000571,B033,1519.6,7200.0
R000571,B034,1519.6,inf
R000571,B036,1519.6,inf
R000571,B037,1519.6,inf
R000572,B032,1453.6,7200.0
R000572,B033,1453.6,7200.0
R000572,B034,1453.6,inf
R000572,B035,1453.6,inf
R000573,B032,1519.6,7200.0
R000573,B033,1519.6,7200.0
R000573,B034,1519.6,inf
R000573,B035,1519.6,inf
R000573,B037,1519.6,inf
R000574,B032,1519.6,7200.0
R000574,B033,1519.6,7200.0
R000574,B034,1519.6,inf
R000574,B035,1519.6,inf
R000574,B036,1519.6,inf
R000575,B032,1585.6,7200.0
R000575,B033,1585.6,7200.0
R000575,B034,1585.6,inf
R000575,B035,1585.6,inf
R000575,B036,1585.6,inf
R000575,B037,1585.6,inf
R000576,B043,1044.7,inf
R000577,B042,1044.7,inf
R000578,B042,1110.7,inf
R000578,B043,1110.7,inf
R000579,B039,1044.7,10800.0
R000580,B039,1110.7,10800.0
R000580,B043,1110.7,inf
R000581,B039,1110.7,10800.0
R000581,B042,1110.7,inf
R000582,B039,1176.7,10800.0
R000582,B042,1176.7,inf
R000582,B043,1176.7,inf
R000583,B039,1110.7,10800.0
R000583,B040,1110.7,inf
R000584,B039,1176.7,10800.0
R000584,B040,1176.7,inf
R000584,B043,1176.7,inf
R000585,B039,1176.7,10800.0
R000585,B040,1176.7,inf
R000585,B042,1176.7,inf
R000586,B039,1242.7,10800.0
R000586,B040,1242.7,inf
R000586,B042,1242.7,inf
R000586,B043,1242.7,inf
R000587,B039,1176.7,10800.0
R000587,B040,1176.7,inf
R000587,B041,1176.7,inf
R000588,B039,1242.7,10800.0
R000588,B040,1242.7,inf
R000588,B041,1242.7,inf
R000588,B043,1242.7,inf
R000589,B039,1242.7,10800.0
R000589,B040,1242.7,inf
R000589,B041,1242.7,inf
R000589,B042,1242.7,inf
R000590,B039,1308.7,10800.0
R000590,B040,1308.7,inf
R000590,B041,1308.7,inf
R000590,B042,1308.7,inf
R000590,B043,1308.7,inf
R000591,B038,1044.7,10800.0
R000592,B038,1110.7,10800.0
R000592,B043,1110.7,inf
R000593,B038,1110.7,10800.0
R000593,B042,1110.7,inf
R000594,B038,1176.7,10800.0
R000594,B042,1176.7,inf
R000594,B043,1176.7,inf
R000595,B038,1110.7,10800.0
R000595,B039,1110.7,10800.0
R000596,B038,1176.7,10800.0
R000596,B039,1176.7,10800.0
R000596,B043,1176.7,inf
R000597,B038,1176.7,10800.0
R000597,B039,1176.7,10800.0
R000597,B042,1176.7,inf
R000598,B038,1242.7,10800.0
R000598,B039,1242.7,10800.0
R000598,B042,1242.7,inf
R000598,B043,1242.7,inf
R000599,B038,1176.7,10800.0
R000599,B039,1176.7,10800.0
R000599,B040,1176.7,inf
R000600,B038,1242.7,10800.0
R000600,B039,1242.7,10800.0
R000600,B040,1242.7,inf
R000600,B043,1242.7,inf
R000601,B038,1242.7,10800.0
R000601,B039,1242.7,10800.0
R000601,B040,1242.7,inf
R000601,B042,1242.7,inf
R000602,B038,1308.7,10800.0
R000602,B039,1308.7,10800.0
R000602,B040,1308.7,inf
R000602,B042,1308.7,inf
R000602,B043,1308.7,inf
R000603,B038,1242.7,10800.0
R000603,B039,1242.7,10800.0
R000603,B040,1242.7,inf
R000603,B041,1242.7,inf
R000604,B038,1308.7,10800.0
R000604,B039,1308.7,10800.0
R000604,B040,1308.7,inf
R000604,B041,1308.7,inf
R000604,B043,1308.7,inf
R000605,B038,1308.7,10800.0
R000605,B039,1308.7,10800.0
R000605,B040,1308.7,inf
R000605,B041,1308.7,inf
R000605,B042,1308.7,inf
R000606,B038,1374.7,10800.0
R000606,B039,1374.7,10800.0
R000606,B040,1374.7,inf
R000606,B041,1374.7,inf
R000606,B042,1374.7,inf
R000606,B043,1374.7,inf
R000607,B049,879.1,inf
R000608,B048,879.1,inf
R000609,B048,945.1,inf
R000609,B049,945.1,inf
R000610,B045,879.1,3600.0
R000611,B045,945.1,3600.0
R000611,B049,945.1,inf
R000612,B045,945.1,3600.0
R000612,B048,945.1,inf
R000613,B045,1011.1,3600.0
R000613,B048,1011.1,inf
R000613,B049,1011.1,inf
R000614,B045,945.1,3600.0
R000614,B046,945.1,inf
R000615,B045,1011.1,3600.0
R000615,B046,1011.1,inf
R000615,B049,1011.1,inf
R000616,B045,1011.1,3600.0
R000616,B046,1011.1,inf
R000616,B048,1011.1,inf
R000617,B045,1077.1,3600.0
R000617,B046,1077.1,inf
R000617,B048,1077.1,inf
R000617,B049,1077.1,inf
R000618,B045,1011.1,3600.0
R000618,B046,1011.1,inf
R000618,B047,1011.1,inf
R000619,B045,1077.1,3600.0
R000619,B046,1077.1,inf
R000619,B047,1077.1,inf
R000619,B049,1077.1,inf
R000620,B045,1077.1,3600.0
R000620,B046,1077.1,inf
R000620,B047,1077.1,inf
R000620,B048,1077.1,inf
R000621,B045,1143.1,3600.0
R000621,B046,1143.1,inf
R000621,B047,1143.1,inf
R000621,B048,1143.1,inf
R000621,B049,1143.1,inf
R000622,B044,879.1,3600.0
R000623,B044,945.1,3600.0
R000623,B049,945.1,inf
R000624,B044,945.1,3600.0
R000624,B048,945.1,inf
R000625,B044,1011.1,3600.0
R000625,B048,1011.1,inf
R000625,B049,1011.1,inf
R000626,B044,945.1,3600.0
R000626,B045,945.1,3600.0
R000627,B044,1011.1,3600.0
R000627,B045,1011.1,3600.0
R000627,B049,1011.1,inf
R000628,B044,1011.1,3600.0
R000628,B045,1011.1,3600.0
R000628,B048,1011.1,inf
R000629,B044,1077.1,3600.0
R000629,B045,1077.1,3600.0
R000629,B048,1077.1,inf
R000629,B049,1077.1,inf
R000630,B044,1011.1,3600.0
R000630,B045,1011.1,3600.0
R000630,B046,1011.1,inf
R000631,B044,1077.1,3600.0
R000631,B045,1077.1,3600.0
R000631,B046,1077.1,inf
R000631,B049,1077.1,inf
R000632,B044,1077.1,3600.0
R000632,B045,1077.1,3600.0
R000632,B046,1077.1,inf
R000632,B048,1077.1,inf
R000633,B044,1143.1,3600.0
R000633,B045,1143.1,3600.0
R000633,B046,1143.1,inf
R000633,B048,1143.1,inf
R000633,B049,1143.1,inf
R000634,B044,1077.1,3600.0
R000634,B045,1077.1,3600.0
R000634,B046,1077.1,inf
R000634,B047,1077.1,inf
R000635,B044,1143.1,3600.0
R000635,B045,1143.1,3600.0
R000635,B046,1143.1,inf
R000635,B047,1143.1,inf
R000635,B049,1143.1,inf
R000636,B044,1143.1,3600.0
R000636,B045,1143.1,3600.0
R000636,B046,1143.1,inf
R000636,B047,1143.1,inf
R000636,B048,1143.1,inf
R000637,B044,1209.1,3600.0
R000637,B045,1209.1,3600.0
R000637,B046,1209.1,inf
R000637,B047,1209.1,inf
R000637,B048,1209.1,inf
R000637,B049,1209.1,inf
R000638,B054,1083.7,inf
R000639,B053,1083.7,inf
R000640,B053,1149.7,inf
R000640,B054,1149.7,inf
R000641,B051,1083.7,3600.0
R000642,B051,1149.7,3600.0
R000642,B054,1149.7,inf
R000643,B051,1149.7,3600.0
R000643,B053,1149.7,inf
R000644,B051,1215.7,3600.0
R000644,B053,1215.7,inf
R000644,B054,1215.7,inf
R000645,B051,1149.7,3600.0
R000645,B052,1149.7,inf
R000646,B051,1215.7,3600.0
R000646,B052,1215.7,inf
R000646,B054,1215.7,inf
R000647,B051,1215.7,3600.0
R000647,B052,1215.7,inf
R000647,B053,1215.7,inf
R000648,B051,1281.7,3600.0
R000648,B052,1281.7,inf
R000648,B053,1281.7,inf
R000648,B054,1281.7,inf
R000649,B050,1083.7,3600.0
R000650,B050,1149.7,3600.0
R000650,B054,1149.7,inf
R000651,B050,1149.7,3600.0
R000651,B053,1149.7,inf
R000652,B050,1215.7,3600.0
R000652,B053,1215.7,inf
R000652,B054,1215.7,inf
R000653,B050,1149.7,3600.0
R000653,B051,1149.7,3600.0
R000654,B050,1215.7,3600.0
R000654,B051,1215.7,3600.0
R000654,B054,1215.7,inf
R000655,B050,1215.7,3600.0
R000655,B051,1215.7,3600.0
R000655,B053,1215.7,inf
R000656,B050,1281.7,3600.0
R000656,B051,1281.7,3600.0
R000656,B053,1281.7,inf
R000656,B054,1281.7,inf
R000657,B050,1215.7,3600.0
R000657,B051,1215.7,3600.0
R000657,B052,1215.7,inf
R000658,B050,1281.7,3600.0
R000658,B051,1281.7,3600.0
R000658,B052,1281.7,inf
R000658,B054,1281.7,inf
R000659,B050,1281.7,3600.0
R000659,B051,1281.7,3600.0
R000659,B052,1281.7,inf
R000659,B053,1281.7,inf
R000660,B050,1347.7,3600.0
R000660,B051,1347.7,3600.0
R000660,B052,1347.7,inf
R000660,B053,1347.7,inf
R000660,B054,1347.7,inf
R000661,B059,1235.7,inf
R000662,B058,1235.7,inf
R000663,B058,1301.7,inf
R000663,B059,1301.7,inf
R000664,B056,1235.7,7200.0
R000665,B056,1301.7,7200.0
R000665,B059,1301.7,inf
R000666,B056,1301.7,7200.0
R000666,B058,1301.7,inf
R000667,B056,1367.7,7200.0
R000667,B058,1367.7,inf
R000667,B059,1367.7,inf
R000668,B056,1301.7,7200.0
R000668,B057,1301.7,inf
R000669,B056,1367.7,7200.0
R000669,B057,1367.7,inf
R000669,B059,1367.7,inf
R000670,B056,1367.7,7200.0
R000670,B057,1367.7,inf
R000670,B058,1367.7,inf
R000671,B056,1433.7,7200.0
R000671,B057,1433.7,inf
R000671,B058,1433.7,inf
R000671,B059,1433.7,inf
R000672,B055,1235.7,7200.0
R000673,B055,1301.7,7200.0
R000673,B059,1301.7,inf
R000674,B055,1301.7,7200.0
R000674,B058,1301.7,inf
R000675,B055,1367.7,7200.0
R000675,B058,1367.7,inf
R000675,B059,1367.7,inf
R000676,B055,1301.7,7200.0
R000676,B056,1301.7,7200.0
R000677,B055,1367.7,7200.0
R000677,B056,1367.7,7200.0
R000677,B059,1367.7,inf
R000678,B055,1367.7,7200.0
R000678,B056,1367.7,7200.0
R000678,B058,1367.7,inf
R000680,B055,1367.7,7200.0
R000680,B056,1367.7,7200.0
R000680,B057,1367.7,inf
R000681,B055,1433.7,7200.0
R000681,B056,1433.7,7200.0
R000681,B057,1433.7,inf
R000681,B059,1433.7,inf
R000682,B055,1433.7,7200.0
R000682,B056,1433.7,7200.0
R000682,B057,1433.7,inf
R000682,B058,1433.7,inf
R000683,B055,1499.7,7200.0
R000683,B056,1499.7,7200.0
R000683,B057,1499.7,inf
R000683,B058,1499.7,inf
R000683,B059,1499.7,inf
R000684,B062,1025.3,inf
R000685,B061,1025.3,10800.0
R000686,B061,1091.3,10800.0
R000686,B062,1091.3,inf
R000687,B060,1025.3,10800.0
R000688,B060,1091.3,10800.0
R000688,B062,1091.3,inf
R000689,B060,1091.3,10800.0
R000689,B061,1091.3,10800.0
R000690,B060,1157.3,10800.0
R000690,B061,1157.3,10800.0
R000690,B062,1157.3,inf
R000691,B065,1029.8,inf
R000692,B064,1029.8,3600.0
R000693,B064,1095.8,3600.0
R000693,B065,1095.8,inf
R000694,B063,1029.8,3600.0
R000695,B063,1095.8,3600.0
R000695,B065,1095.8,inf
R000696,B063,1095.8,3600.0
R000696,B064,1095.8,3600.0
R000697,B063,1161.8,3600.0
R000697,B064,1161.8,3600.0
R000697,B065,1161.8,inf
R000698,B068,842.5,inf
R000699,B067,842.5,10800.0
R000700,B067,908.5,10800.0
R000700,B068,908.5,inf
